Product ID;Active (0/1);Name;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images(0 = No, 1 = Yes);Feature(Name: Value: Position);Available online only(0 = No, 1 = Yes);Condition;Customizable(0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories(x, y, z...)
302;1;W deszczowy dzień w Nowym Jorku (DVD);1008|1001|1000|1003;16.25;1;11.89;0;;;;;demo_302;demo_302;;;;;;;;;;;;;1;;0;both;;;;Film;Nowa komedia romantyczna według scenariusza i w reżyserii Woody’ego Allena opowiada o zakochanej parze studentów, Gatsby’m (Timothée Chalamet) i Ashleigh (Elle Fanning), którzy postanawiają spędzić romantyczny weekend w Nowym Jorku. Niespodziewanie ich ścieżki rozchodzą się i każde z osobna przeżywa własne przygody, pełne humoru i zwrotów akcji.W gwiazdorskiej obsadzie filmu znaleźli się Timothée Chalamet, Elle Fanning, Selena Gomez, Jude Law, Diego Luna i Liev Schreiber.„W deszczowy dzień w Nowym Jorku” to już trzeci wspólny projekt, w którym swoje siły łączą Woody Allen i wielokrotnie nagradzany operator kamery Vittorio Storaro.;;;;;w-deszczowy-dzien-w-nowym-jorku-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:A Rainy Day in New York:1|Gatunek:Komedia:2|Reżyseria:Allen Woody:3|Obsada:Elle Fanning:4|Obsada:Timothée Chalamet:4|Scenariusz:Woody Allen:5|Czas trwania [min]:88:6|Kraj produkcji:USA:7|Rok produkcji:2019:8|Nośnik:DVD:9|Liczba nośników:1:10|Napisy:Polskie:11|Dźwięk:Angielski 5.1:12|Dźwięk:Polski 5.1 (lektor):12|Format obrazu:2.001:13|Format obrazu:169:13|Dodatkowo na płycie:Zwiastun filmu:14|Region:2:15|;0;new;1;;;;;;;;;;;;;
486;1;W domu innego (BD);1013|1002|1000;32.51;1;23.79;0;;;;;demo_486;demo_486;;;;;;;;;;;;;1;;0;both;;;;Film;Rok 1946. Brytyjka Rachael Morgan (Keira Knightley) przybywa w środku mroźnej zimy do zrujnowanego Hamburga, by dołączyć do swego męża, Lewisa (Jason Clarke), brytyjskiego pułkownika, któremu powierzono zadanie odbudowy miasta. Gdy tylko przekraczają próg nowego domu, Rachael ze zdumieniem odkrywa, że dzielą wspaniałe domostwo z jego poprzednim właścicielem, niemieckim wdowcem (Alexander Skarsgård) i jego zbuntowaną córką. Niezwykła relacja dodatkowo jeszcze wzmaga podziały polityczne i rozdrapuje głębokie osobiste rany. Jednak w tej pełnej napięcia atmosferze, wrogość i smutek wkrótce ustępują miejsca nieoczekiwanej namiętności i zdradzie.;;;;;w-domu-innego-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:The Aftermath:1|Gatunek:Melodramat:2|Gatunek:Wojenny:2|Reżyseria:James Kent:3|Obsada:Knightley Keira:4|Obsada:Skarsgard Alexander:4|Scenariusz:Anna Waterhouse:5|Scenariusz:Joe Shrapnel:5|Muzyka:Martin Phipps:6|Czas trwania [min]:109:7|Kraj produkcji:Niemcy:8|Kraj produkcji:USA:8|Kraj produkcji:Wielka Brytania:8|Rok produkcji:2019:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie (dla niedosłyszących):12|Napisy:Polskie:12|Napisy:Rosyjskie:12|Dźwięk:Angielski 5.1 DTS-HD-MA:13|Dźwięk:Polski 5.1 Dolby Digital:13|Dźwięk:Rosyjski 5.1 DTS:13|Format obrazu:1.851:14|Format obrazu:169:14|Dodatkowo na płycie:Materiały dodatkowe w wersji oryginalnej z polskimi napisami Sceny niewykorzystane z opcjonalnym komentarzem audio reżysera Jamesa Kenta Efekty specjalne w filmie VFX - progresja efektów wizualnych Komentarz audio reżyser James Kent Galeria:15|;0;new;1;;;;;;;;;;;;;
28;1;W głowie się nie mieści (DVD) Disney Pixar;1003|1001|1000|1003|1004|1005;20.32;1;14.87;0;;;;;demo_28;demo_28;;;;;;;;;;;;;1;;0;both;;;;Film;Studio Disney•Pixar zabierze was w szaloną podróż w głąb umysłu. W Centrum dowodzenia, znajdującym się w głowie 11-letniej Riley, praca wre w najlepsze. Dziewczynką kieruje 5 pracujących w pocie czoła emocji pod dowództwem optymistycznej Radości, która robi wszystko, by Riley pozostała szczęśliwa. Nie jest to jednak łatwe, kiedy współpracownikami w tym emocjonalnym fachu są Strach, Gniew, Odraza i Smutek.;;;;;w-glowie-sie-nie-miesci-dvd-disney-pixar;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Inside out:1|Gatunek:Animowany:2|Gatunek:Fantasy:2|Gatunek:Komedia:2|Reżyseria:Docter Pete:3|Reżyseria:Ronaldo Del Carmen:3|Obsada:Preis Kinga:4|Obsada:Socha Małgorzata:4|Scenariusz:Meg LeFauve:5|Scenariusz:Pete Docter:5|Scenariusz:Ronaldo Del Carmen:5|Muzyka:Michael Giacchino:6|Czas trwania [min]:91:7|Seria:Disney Pixar:8|Kraj produkcji:USA:9|Rok produkcji:2015:10|Nośnik:DVD:11|Liczba nośników:1:12|Napisy:Angielskie (dla niesłyszących):13|Napisy:Polskie:13|Dźwięk:Angielski 2.0 Dolby Digital (audiodeskrypcja):14|Dźwięk:Angielski 5.1 Dolby Digital:14|Dźwięk:Polski 5.1 Dolby Digital (dubbing):14|Dodatkowo na płycie:Krótkometrażówka Lawa:15|;0;new;1;;;;;;;;;;;;;
631;1;W głowie się nie mieści 3D (2BD);1016|1002|1000|1011|1012|1013;24.38;1;17.84;0;;;;;demo_631;demo_631;;;;;;;;;;;;;1;;0;both;;;;Film;Kreatywne umysły ze studia Disney•Pixar przedstawiają opowieść, która nie mieści się w głowie. Wkrocz do Centrum dowodzenia w głowie 11-letniej Riley i przekonaj się, ze tam praca wre w najlepsze. W pocie czoła swoje zadania wykonuje pięć emocji pod dowództwem optymistycznej Radości, która zrobi wszystko, by Riley była szczęśliwa. Nie jest jednak łatwo zapanować nad emocjami, kiedy współpracownikami są Strach, Gniew, Odraza i Smutek! Ten przebój kinowy przyciągnął przed ekrany setki tysięcy widzów.;;;;;w-glowie-sie-nie-miesci-3d-2bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;"Tytuł oryginalny:Inside out:1|Gatunek:Animowany:2|Gatunek:Fantasy:2|Gatunek:Komedia:2|Reżyseria:Docter Pete:3|Reżyseria:Ronaldo Del Carmen:3|Obsada:Preis Kinga:4|Obsada:Socha Małgorzata:4|Scenariusz:Meg LeFauve:5|Scenariusz:Pete Docter:5|Scenariusz:Ronaldo Del Carmen:5|Muzyka:Michael Giacchino:6|Czas trwania [min]:95:7|Kraj produkcji:USA:8|Rok produkcji:2015:9|Nośnik:Blu-ray:10|Film w 3D:TAK:11|Liczba nośników:2:12|Napisy:Angielskie (dla niesłyszących):13|Napisy:Polskie:13|Napisy:Rosyjskie:13|Dźwięk:Angielski 7.1 DTS-HD-MA:14|Dźwięk:Polski 5.1 Dolby Digital (dubbing):14|Dźwięk:Rosyjski 5.1 Dolby Digital:14|Dodatkowo na płycie:Lawa Pierwsza randka Riley? Ścieżki Pixara Kobiety filmu ""W głowie się nie mieści"" Moc emocji:15|";0;new;1;;;;;;;;;;;;;
459;1;W poszukiwaniu wolności;1012|1002|1000|1011;16.25;1;11.89;0;;;;;demo_459;demo_459;;;;;;;;;;;;;1;;0;both;;;;Film;„W poszukiwaniu wolności” to zbiór opowieści ludzi, którzy zapoczątkowali kulturowe zjawisko naszych dni.To historia o osiągalnej dla każdego wolności, która przychodzi nagle i pozwala żyć pełnią życia. To wnikliwe spojrzenie od środka na fenomen sportów ekstremalnych i możliwości dostępne każdemu, kto odważy się ich zakosztować. Niezwykle widowiskowe, pełne adrenaliny doświadczenie przekazane przez wizjonerów i światowych mistrzów surfingu, snowboardingu, narciarstwa, jazdy na deskorolce, kolarstwa górskiego i temu podobnych wyczynów.;;;;;w-poszukiwaniu-wolnosci;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:The Search for Freedom:1|Gatunek:Dokumentalny:2|Reżyseria:Jon Long:3|Obsada:Bruce Brown:4|Obsada:Danny Way:4|Obsada:Glenn Singleman:4|Obsada:Robbie Maddison:4|Obsada:Ron Kauk:4|Obsada:Warren Miller:4|Scenariusz:Jon Long:5|Czas trwania [min]:92:6|Kraj produkcji:USA:7|Rok produkcji:2015:8|Nośnik:Blu-ray:9|Liczba nośników:1:10|Napisy:Angielskie:11|Napisy:Arabskie:11|Napisy:Brazylijskie:11|Napisy:Bułgarskie:11|Napisy:Chińskie:11|Napisy:Czeskie:11|Napisy:Duńskie:11|Napisy:Fińskie:11|Napisy:Francuskie:11|Napisy:Greckie:11|Napisy:Hindi:11|Napisy:Hiszpańskie:11|Napisy:Hiszpańskie (LA):11|Napisy:Indonezyjskie:11|Napisy:Islandzkie:11|Napisy:Japońskie:11|Napisy:Kastylijskie:11|Napisy:Koreańskie:11|Napisy:Mandaryńskie:11|Napisy:Niemieckie:11|Napisy:Norweskie:11|Napisy:Polskie:11|Napisy:Portugalskie:11|Napisy:Rosyjskie:11|Napisy:Rumuńskie:11|Napisy:Szwedzkie:11|Napisy:Tajskie:11|Napisy:Tureckie:11|Napisy:Węgierskie:11|Napisy:Włoskie:11|Dźwięk:Angielski 5.1 DTS-HD:12|Dźwięk:Francuski 5.1 DTS:12|Dźwięk:Niemiecki 5.1 DTS:12|Region:All:13|;0;new;1;;;;;;;;;;;;;
174;1;Watchmen. Sezon 1 (3DVD);1006|1001|1000|1004;51.14;1;37.42;0;;;;;demo_174;demo_174;;;;;;;;;;;;;1;;0;both;;;;Film;Osadzona w alternatywnym świecie historia, w której zamaskowani mściciele są traktowani jak wyjęci spod prawa.„Watchmen” to serial wyprodukowany przez Damona Lindelofa („Pozostawieni”, „Zagubieni”) łączy klimat oryginalnej, przełomowej powieści graficznej DC z prekursorskimi pomysłami. Angela Abar to kobieta o wielu twarzach. Jest doświadczoną detektyw z Tulsy w stanie Oklahoma, gdzie policjanci muszą ukrywać prawdziwą tożsamość dla ochrony przed terrorystami. Badając sprawę morderstwa w pobliżu domu, Angela odkrywa sięgający wysoko spisek zagrażający przyszłości świata.;;;;;watchmen-sezon-1-3dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Watchmen:1|Gatunek:Akcja:2|Gatunek:Science fiction:2|Reżyseria:Damon Lindelof:3|Obsada:Johnson Don:4|Obsada:King Regina:4|Scenariusz:Damon Lindelof:5|Muzyka:Atticus Ross:6|Muzyka:Trent Reznor:6|Czas trwania [min]:505:7|Kraj produkcji:USA:8|Rok produkcji:2019:9|Nośnik:DVD:10|Liczba nośników:3:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital:13|;0;new;1;;;;;;;;;;;;;
54;1;Western stars (DVD);1004|1001|1000|1003|1004;32.51;1;23.79;0;;;;;demo_54;demo_54;;;;;;;;;;;;;1;;0;both;;;;Film;Bruce Springsteen przenosi na ekran swój najnowszy studyjny album Western Stars, wykonując każdą z trzynastu piosenek z zespołem i orkiestrą w swojej prawie stuletniej stodole. Western Stars to debiut reżyserski Springsteena. W realizacji filmu brał udział jego stały współpracownik Thom Zimny, dzięki temu poznajemy życie i twórczość tego wielkiego amerykańskiego artysty z zupełnie innej strony. Film łączy materiały dokumentalne z koncertów, wspomnienia Springsteena i jego prywatne nagrania z zapierającymi dech w piersiach widokami amerykańskiego Zachodu. Jednym słowem – to opowieść o miłości i stracie, odosobnieniu, rodzinie i wiecznym poszukiwaniu bezkresnej przestrzeni.;;;;;western-stars-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Western stars:1|Gatunek:Dokumentalny:2|Gatunek:Muzyczny:2|Reżyseria:Bruce Springsteen:3|Obsada:Bruce Springsteen:4|Scenariusz:Bruce Springsteen:5|Scenariusz:Thom Zimny:5|Muzyka:Bruce Springsteen:6|Czas trwania [min]:80:7|Kraj produkcji:USA:8|Rok produkcji:2019:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Angielskie (dla niesłyszących):12|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|;0;new;1;;;;;;;;;;;;;
101;1;Whitney (DVD) + Książka;1004|1001|1000|1003;16.25;1;11.89;0;;;;;demo_101;demo_101;;;;;;;;;;;;;1;;0;both;;;;Film;Z imponującą liczbą ponad 200 milionów albumów sprzedanych na całym świecie, ze statusem pierwszej kobiety-artystki, która zadebiutowała na szczycie listy Billboard 200 i jedynej w historii, której siedem kolejnych singli pojawiło się na pierwszym miejscu zestawienia Billboard Hot 100, Whitney Houston była głosem swojego pokolenia. Artystką, która z piosenkarki gospel miała stać się królową światowej sceny. To ona zainspirowała całe pokolenie wokalistek z Mariah Carey i Beyoncé na czele. To jej brawurowe wykonanie amerykańskiego hymnu w trakcie Super Bowl w 1991 roku przetarło ścieżki niedostępne wcześniej dla czarnoskórych muzyków. W tle do tych wydarzeń pisała się jednak inna historia. Porażająca opowieść o uzależnieniu i samozniszczeniu, wypełniająca kolumny tabloidowych gazet i czasopism. Historia kobiety, która na scenie miała głos anioła, ale poza nią przegrywała walkę z własnymi demonami.„Whitney” to jedyna tego typu produkcja, która otrzymała pełną zgodę i poparcie rodziny oraz spadkobierców wokalistki.;;;;;whitney-dvd-ksiazka;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Whitney:1|Gatunek:Dokumentalny:2|Reżyseria:Macdonald Kevin:3|Obsada:Bobby Brown:4|Obsada:Cissy Houston:4|Muzyka:Adam Wiltzie:5|Czas trwania [min]:115:6|Kraj produkcji:USA:7|Rok produkcji:2018:8|Nośnik:DVD:9|Liczba nośników:1:10|Napisy:Polskie:11|Dźwięk:Angielski 5.1:12|Dźwięk:Polski 5.1 (lektor):12|Format obrazu:1.851:13|Format obrazu:169:13|Dodatkowo na płycie:Zwiastun filmu:14|Region:2:15|;0;new;1;;;;;;;;;;;;;
642;1;Wieczór gier (BD);1016|1002|1000|1011;69.02;1;50.5;0;;;;;demo_642;demo_642;;;;;;;;;;;;;1;;0;both;;;;Film;Doskonała komedia twórców hitu “Szefowie wrogowie”. Max (Jason Bateman) i Annie (Rachel McAdams) raz w tygodniu umawiają się z innymi parami na wieczór gier. Gdy brat Maxa (Kyle Chandler) postanawia podgrzać atmosferę i organizuje zabawę polegającą na rozwikłaniu zagadki morderstwa, pozostali uczestnicy podejmują wyzwanie, nie wiedząc, co ich czeka.;;;;;wieczor-gier-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Game night:1|Gatunek:Komedia:2|Reżyseria:John Francis Daley:3|Reżyseria:Jonathan M. Goldstein:3|Obsada:Jason Bateman:4|Obsada:McAdams Rachel:4|Scenariusz:Mark Perez:5|Muzyka:Cliff Martinez:6|Czas trwania [min]:100:7|Kraj produkcji:USA:8|Rok produkcji:2018:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Angielskie (dla niesłyszących):12|Napisy:Polskie:12|Napisy:Rosyjskie:12|Dźwięk:Angielski 5.1 DTS-HD-MA:13|Dźwięk:Polski 5.1 DTS-HD-MA:13|Dźwięk:Rosyjski 5.1 DTS-HD-MA:13|Format obrazu:169:14|Dodatkowo na płycie:Niezapomniana noc Na planie Wieczoru gier Gagi z planu:15|;0;new;1;;;;;;;;;;;;;
91;1;Wielkie koty (DVD);1004|1001|1000|1003;8.12;1;5.94;0;;;;;demo_91;demo_91;;;;;;;;;;;;;1;;0;both;;;;Film;Jest taka grupa zwierząt na naszej planecie, która fascynuje i zachwyca nas bardziej niż wszystkie inne. Urzekające i przerażające w równym stopniu - KOTY.Serial „Wielkie koty” to hołd złożony całej kociej rodzinie. Zobaczcie czołowe drapieżniki naszej planety, a także nasze ulubione zwierzęta z zupełnie nowej perspektywy. Koty są z natury skryte i tajemnicze. Mają też czułą stronę, są uczuciowe, inteligentne i złożone. Najnowsze osiągnięcia w dziedzinie filmowania i szybki rozwój badań nad kotowatymi sprawiły, że twórcy tego przełomowego serialu odkryją przed wami ich największe tajemnice. Jeśli wydawało wam się do tej pory, że znacie koty, będziecie zaskoczeni.Czołowy drapieżnik Ziemi – dziki kot – właśnie wychodzi z cienia!;;;;;wielkie-koty-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Big Cats:1|Gatunek:Dokumentalny:2|Gatunek:Przyrodniczy:2|Reżyseria:Gavin Boyland:3|Czas trwania [min]:150:4|Kraj produkcji:Wielka Brytania:5|Rok produkcji:2018:6|Nośnik:DVD:7|Liczba nośników:1:8|Napisy:Brak:9|Dźwięk:Angielski 2.0 Dolby Digital:10|Dźwięk:Polski 2.0 Dolby Digital (lektor):10|Format obrazu:169:11|;0;new;1;;;;;;;;;;;;;
311;1;Wierzę w Ciebie (DVD);1009|1001|1000|1003|1004;21.94;1;16.05;0;;;;;demo_311;demo_311;;;;;;;;;;;;;1;;0;both;;;;Film;Wzruszająca i inspirująca prawdziwa historia wielkiej miłości i nadziei, którą w najtrudniejszych chwilach niesie wiara. K.J. Apa - gwiazdor kultowego serialu „Riverdale” oraz Gary Sinise pamiętany z „Forresta Gumpa” i Shania Twain – jedna z najpopularniejszych piosenkarek XX wieku w filmie twórców „Dotknij nieba”.Jeremy Camp jest wielką gwiazdą chrześcijańskiej muzyki. Sprzedaje miliony płyt, a jego koncerty zapełniają stadiony. Największym źródłem jego szczęścia jest jednak odwzajemniona miłość do cudownej Melissy. Wydaje się, że życie nie może być bardziej idealne. Aż do dnia, gdy na zakochanych spada dramatyczna wiadomość. Melissa jest ciężko chora, a szanse na przeżycie są bardzo niewielkie. Mimo starań najlepszych lekarzy, terapia nie przynosi rezultatów. Jeremy i Melissa nie zamierzają się jednak poddać, a sił dodaje im wiara. Czy miłość i moc modlitwy zdołają pokonać śmierć? Czy zakochani odnajdą sens w cierpieniu, które gotował im los? Porywająca opowieść o tym, że wiara, nadzieja i miłość sprawiają, że nigdy nie jesteśmy zdani tylko na siebie.;;;;;wierze-w-ciebie-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:I Still Believe:1|Gatunek:Dramat:2|Gatunek:Muzyczny:2|Reżyseria:Erwin Andrew:3|Reżyseria:Erwin Jon:3|Obsada:K.J. Apa:4|Obsada:Robertson Brittany:4|Scenariusz:Jon Erwin:5|Scenariusz:Jon Gunn:5|Czas trwania [min]:112:6|Kraj produkcji:USA:7|Rok produkcji:2020:8|Nośnik:DVD:9|Liczba nośników:1:10|Napisy:Polskie:11|Dźwięk:Angielski 5.1 Dolby Digital:12|Dźwięk:Polski 5.1 Dolby Digital (lektor):12|Format obrazu:2.391:13|Format obrazu:169:13|Dodatkowo na płycie:Zwiastun Zapowiedzi:14|;0;new;1;;;;;;;;;;;;;
121;1;Wilk z Wall Street (booklet DVD);1005|1001|1000|1004|1005;8.12;1;5.94;0;;;;;demo_121;demo_121;;;;;;;;;;;;;1;;0;both;;;;Film;Rewelacyjny Leonardo DiCaprio („Django”, „Aviator”, „Wielki Gatsby”) w filmie jednego z największychreżyserów naszych czasów, Martina Scorsese („Chłopcy z ferajny”, „Infiltracja”). Zrealizowana z rozmachemi poczuciem humoru, urzekająca blichtrem, a jednocześnie gorzka historia jednego z najbardziejkontrowersyjnych bohaterów Wall Street otrzymała 5 nominacji do Oscara, w tym jako najlepszy film.Jordan Belfort był złotym dzieckiem świata amerykańskich finansów. Szybki i oszałamiający sukces przyniósł mu fortunę,władzę i poczucie bezkarności. Pokusy czaiły się wszędzie, a Belfort lubił im ulegać i robił to w wielkim stylu. Najpiękniejszekobiety. Najdroższe jachty. Najbardziej wyszukane narkotyki. Szalona impreza bez cienia poczucia odpowiedzialności. A wślad za tym nieuniknione błędy i pragnienie jeszcze większego bogactwa. Korupcja, naginanie prawa i malwersacjepodatkowe – w tym także Belfort okazał się mistrzem.;;;;;wilk-z-wall-street-booklet-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:The Wolf of Wall Street:1|Gatunek:Biograficzny:2|Gatunek:Dramat:2|Gatunek:Komedia:2|Reżyseria:Scorsese Martin:3|Obsada:DiCaprio Leonardo:4|Obsada:Dujardin Jean:4|Obsada:Hill Jonah:4|Obsada:McConaughey Matthew:4|Obsada:Robbie Margot:4|Scenariusz:Terence Winter:5|Muzyka:Howard Shore:6|Czas trwania [min]:172:7|Kraj produkcji:USA:8|Rok produkcji:2013:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital (lektor):13|Format obrazu:2.401:14|Format obrazu:169:14|;0;new;1;;;;;;;;;;;;;
300;1;Witajcie w Marwen (DVD);1008|1001|1000|1004|1005;6.5;1;4.76;0;;;;;demo_300;demo_300;;;;;;;;;;;;;1;;0;both;;;;Film;Laureat Oscara ® Robert Zemeckis („Forrest Gump”, „Castaway – poza światem”) zaprasza na film „Witajcie w Marwen”: śmiałą, cudowną i ponadczasową – a przy tym prawdziwą - opowieść o człowieku, który pokonując swoje ograniczenia odkrywa, że wyobraźnia artysty potrafi odnowić ludzkiego ducha. Kiedy po brutalnym ataku Mark Hogancamp (Steve Carell) budzi się połamany i bez pamięci, nikt nie spodziewa się, że wróci do zdrowia. Ale zbierając okruchy wspomnień ze swego dawnego i nowego życia, Mar;;;;;witajcie-w-marwen-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Welcome to Marwen:1|Gatunek:Biograficzny:2|Gatunek:Dramat:2|Gatunek:Komedia:2|Reżyseria:Zemeckis Robert:3|Obsada:Carell Steve:4|Obsada:Mann Leslie:4|Scenariusz:Caroline Thompson:5|Scenariusz:Robert Zemeckis:5|Muzyka:Alan Silvestri:6|Czas trwania [min]:111:7|Kraj produkcji:USA:8|Rok produkcji:2018:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie:12|Napisy:Rosyjskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital (lektor):13|Dźwięk:Rosyjski 5.1 Dolby Digital:13|Format obrazu:Widescreen:14|Format obrazu:2.391:14|Format obrazu:169:14|Region:2:16|Region:5:16|;0;new;1;;;;;;;;;;;;;
495;1;Więzień nienawiści (BD);1013|1002|1000|1011;56.83;1;41.58;0;;;;;demo_495;demo_495;;;;;;;;;;;;;1;;0;both;;;;Film;Debiut fabularny Tony'ego Kaye'a, angielskiego reżysera oraz operatora z niezwykle poruszającą kreacją Edwarda Nortona w roli głównej. Przywódca miejscowej organizacji nazistowskiej (Derek) wychodzi z więzienia, do którego trafił za morderstwo na tle rasowym. Cały nazistowski krąg hucznie go wita, a szczególnie cieszy się jego młodszy brat (Daniel), dla którego Derek jest autorytetem. Derek przestał być już żądnym czystości rasy bohaterem, lecz w poczuciu obowiązku i troski o przyszłe życie młodszego brata, stara się go odwieść od nazistowskiej ideologii.;;;;;wiezien-nienawisci-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:American History X:1|Gatunek:Dramat:2|Reżyseria:Kaye Tony:3|Obsada:Furlong Edward:4|Obsada:Norton Edward:4|Scenariusz:David McKenna:5|Muzyka:Anne Dudley:6|Czas trwania [min]:119:7|Kraj produkcji:USA:8|Rok produkcji:1998:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie:12|Dźwięk:Angielski 7.1 DTS-HD-MA:13|Dźwięk:Polski 5.1 Dolby Digital (lektor):13|Format obrazu:1.851:14|Format obrazu:169:14|Dodatkowo na płycie:Sceny niewykorzystane:15|Region:A:16|Region:B:16|Region:C:16|;0;new;1;;;;;;;;;;;;;
566;1;Wonder Woman 3D (2BD);1014|1002|1000|1012;40.64;1;29.74;0;;;;;demo_566;demo_566;;;;;;;;;;;;;1;;0;both;;;;Film;Hit kinowy! Superprodukcja DC z Gal Gadot w tytułowej roli. Zanim stała się Wonder Woman, była Dianą, księżniczką Amazonek. Wychowała się na odległej, rajskiej wyspie. Pewnego dnia rozbił się tam amerykański pilot, który opowiedział Dianie o wielkim konflikcie ogarniającym świat. Księżniczka porzuciła więc swój dom przekonana, że może powstrzymać zagrożenie. W walce u boku ludzi odkrywa pełnię swojej mocy... i swoje prawdziwe przeznaczenie.;;;;;wonder-woman-3d-2bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Wonder Woman:1|Gatunek:Akcja:2|Gatunek:Science fiction:2|Reżyseria:Jenkins Patty:3|Obsada:Gadot Gal:4|Obsada:Pine Chris:4|Scenariusz:Allan Heinberg:5|Muzyka:Rupert Gregson-Williams:6|Czas trwania [min]:141:7|Kraj produkcji:USA:8|Rok produkcji:2017:9|Nośnik:Blu-ray:10|Film w 3D:TAK:11|Liczba nośników:2:12|Napisy:Angielskie:13|Napisy:Angielskie (dla niesłyszących):13|Napisy:Polskie:13|Napisy:Rosyjskie:13|Dźwięk:Angielski 5.1 DTS-HD-MA:14|Dźwięk:Polski 5.1 DTS-HD-MA (dubbing):14|Dźwięk:Rosyjski 5.1 DTS-HD-MA:14|;0;new;1;;;;;;;;;;;;;
