Product ID*;Product Reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Low stock level;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URLs (x,y,z...);Image alt texts (x,y,z...);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
390;;Wersja językowa:radio:0;PL:0;;;;;;;;422;;;;1;;;;;;;;
390;;Wersja językowa:radio:0;EN:0;;;;;;;;211;;;;;;;;;;;;
391;;Wersja językowa:radio:0;PL:0;;;;;;;;356;;;;1;;;;;;;;
391;;Wersja językowa:radio:0;EN:0;;;;;;;;178;;;;;;;;;;;;
392;;Wersja językowa:radio:0;PL:0;;;;;;;;452;;;;1;;;;;;;;
392;;Wersja językowa:radio:0;EN:0;;;;;;;;226;;;;;;;;;;;;
393;;Wersja językowa:radio:0;PL:0;;;;;;;;972;;;;1;;;;;;;;
393;;Wersja językowa:radio:0;EN:0;;;;;;;;486;;;;;;;;;;;;
394;;Wersja językowa:radio:0;PL:0;;;;;;;;698;;;;1;;;;;;;;
394;;Wersja językowa:radio:0;EN:0;;;;;;;;349;;;;;;;;;;;;
395;;Wersja językowa:radio:0;PL:0;;;;;;;;170;;;;1;;;;;;;;
395;;Wersja językowa:radio:0;EN:0;;;;;;;;85;;;;;;;;;;;;
396;;Wersja językowa:radio:0;PL:0;;;;;;;;472;;;;1;;;;;;;;
396;;Wersja językowa:radio:0;EN:0;;;;;;;;236;;;;;;;;;;;;
397;;Wersja językowa:radio:0;PL:0;;;;;;;;592;;;;1;;;;;;;;
397;;Wersja językowa:radio:0;EN:0;;;;;;;;296;;;;;;;;;;;;
398;;Wersja językowa:radio:0;PL:0;;;;;;;;838;;;;1;;;;;;;;
398;;Wersja językowa:radio:0;EN:0;;;;;;;;419;;;;;;;;;;;;
399;;Wersja językowa:radio:0;PL:0;;;;;;;;244;;;;1;;;;;;;;
399;;Wersja językowa:radio:0;EN:0;;;;;;;;122;;;;;;;;;;;;
4;;Wersja językowa:radio:0;PL:0;;;;;;;;294;;;;1;;;;;;;;
4;;Wersja językowa:radio:0;EN:0;;;;;;;;147;;;;;;;;;;;;
40;;Wersja językowa:radio:0;PL:0;;;;;;;;444;;;;1;;;;;;;;
40;;Wersja językowa:radio:0;EN:0;;;;;;;;222;;;;;;;;;;;;
400;;Wersja językowa:radio:0;PL:0;;;;;;;;912;;;;1;;;;;;;;
400;;Wersja językowa:radio:0;EN:0;;;;;;;;456;;;;;;;;;;;;
401;;Wersja językowa:radio:0;PL:0;;;;;;;;992;;;;1;;;;;;;;
401;;Wersja językowa:radio:0;EN:0;;;;;;;;496;;;;;;;;;;;;
402;;Wersja językowa:radio:0;PL:0;;;;;;;;200;;;;1;;;;;;;;
402;;Wersja językowa:radio:0;EN:0;;;;;;;;100;;;;;;;;;;;;
403;;Wersja językowa:radio:0;PL:0;;;;;;;;224;;;;1;;;;;;;;
403;;Wersja językowa:radio:0;EN:0;;;;;;;;112;;;;;;;;;;;;
404;;Wersja językowa:radio:0;PL:0;;;;;;;;120;;;;1;;;;;;;;
404;;Wersja językowa:radio:0;EN:0;;;;;;;;60;;;;;;;;;;;;
405;;Wersja językowa:radio:0;PL:0;;;;;;;;154;;;;1;;;;;;;;
405;;Wersja językowa:radio:0;EN:0;;;;;;;;77;;;;;;;;;;;;
406;;Wersja językowa:radio:0;PL:0;;;;;;;;304;;;;1;;;;;;;;
406;;Wersja językowa:radio:0;EN:0;;;;;;;;152;;;;;;;;;;;;
407;;Wersja językowa:radio:0;PL:0;;;;;;;;692;;;;1;;;;;;;;
407;;Wersja językowa:radio:0;EN:0;;;;;;;;346;;;;;;;;;;;;
408;;Wersja językowa:radio:0;PL:0;;;;;;;;948;;;;1;;;;;;;;
408;;Wersja językowa:radio:0;EN:0;;;;;;;;474;;;;;;;;;;;;
409;;Wersja językowa:radio:0;PL:0;;;;;;;;966;;;;1;;;;;;;;
409;;Wersja językowa:radio:0;EN:0;;;;;;;;483;;;;;;;;;;;;
41;;Wersja językowa:radio:0;PL:0;;;;;;;;734;;;;1;;;;;;;;
41;;Wersja językowa:radio:0;EN:0;;;;;;;;367;;;;;;;;;;;;
410;;Wersja językowa:radio:0;PL:0;;;;;;;;358;;;;1;;;;;;;;
410;;Wersja językowa:radio:0;EN:0;;;;;;;;179;;;;;;;;;;;;
411;;Wersja językowa:radio:0;PL:0;;;;;;;;920;;;;1;;;;;;;;
411;;Wersja językowa:radio:0;EN:0;;;;;;;;460;;;;;;;;;;;;
412;;Wersja językowa:radio:0;PL:0;;;;;;;;570;;;;1;;;;;;;;
412;;Wersja językowa:radio:0;EN:0;;;;;;;;285;;;;;;;;;;;;
413;;Wersja językowa:radio:0;PL:0;;;;;;;;284;;;;1;;;;;;;;
413;;Wersja językowa:radio:0;EN:0;;;;;;;;142;;;;;;;;;;;;
414;;Wersja językowa:radio:0;PL:0;;;;;;;;594;;;;1;;;;;;;;
414;;Wersja językowa:radio:0;EN:0;;;;;;;;297;;;;;;;;;;;;
415;;Wersja językowa:radio:0;PL:0;;;;;;;;502;;;;1;;;;;;;;
415;;Wersja językowa:radio:0;EN:0;;;;;;;;251;;;;;;;;;;;;
416;;Wersja językowa:radio:0;PL:0;;;;;;;;886;;;;1;;;;;;;;
416;;Wersja językowa:radio:0;EN:0;;;;;;;;443;;;;;;;;;;;;
417;;Wersja językowa:radio:0;PL:0;;;;;;;;632;;;;1;;;;;;;;
417;;Wersja językowa:radio:0;EN:0;;;;;;;;316;;;;;;;;;;;;
418;;Wersja językowa:radio:0;PL:0;;;;;;;;58;;;;1;;;;;;;;
418;;Wersja językowa:radio:0;EN:0;;;;;;;;29;;;;;;;;;;;;
419;;Wersja językowa:radio:0;PL:0;;;;;;;;500;;;;1;;;;;;;;
419;;Wersja językowa:radio:0;EN:0;;;;;;;;250;;;;;;;;;;;;
42;;Wersja językowa:radio:0;PL:0;;;;;;;;14;;;;1;;;;;;;;
42;;Wersja językowa:radio:0;EN:0;;;;;;;;7;;;;;;;;;;;;
420;;Wersja językowa:radio:0;PL:0;;;;;;;;446;;;;1;;;;;;;;
420;;Wersja językowa:radio:0;EN:0;;;;;;;;223;;;;;;;;;;;;
421;;Wersja językowa:radio:0;PL:0;;;;;;;;144;;;;1;;;;;;;;
421;;Wersja językowa:radio:0;EN:0;;;;;;;;72;;;;;;;;;;;;
422;;Wersja językowa:radio:0;PL:0;;;;;;;;430;;;;1;;;;;;;;
422;;Wersja językowa:radio:0;EN:0;;;;;;;;215;;;;;;;;;;;;
423;;Wersja językowa:radio:0;PL:0;;;;;;;;360;;;;1;;;;;;;;
423;;Wersja językowa:radio:0;EN:0;;;;;;;;180;;;;;;;;;;;;
424;;Wersja językowa:radio:0;PL:0;;;;;;;;818;;;;1;;;;;;;;
424;;Wersja językowa:radio:0;EN:0;;;;;;;;409;;;;;;;;;;;;
425;;Wersja językowa:radio:0;PL:0;;;;;;;;132;;;;1;;;;;;;;
425;;Wersja językowa:radio:0;EN:0;;;;;;;;66;;;;;;;;;;;;
426;;Wersja językowa:radio:0;PL:0;;;;;;;;468;;;;1;;;;;;;;
426;;Wersja językowa:radio:0;EN:0;;;;;;;;234;;;;;;;;;;;;
427;;Wersja językowa:radio:0;PL:0;;;;;;;;526;;;;1;;;;;;;;
427;;Wersja językowa:radio:0;EN:0;;;;;;;;263;;;;;;;;;;;;
428;;Wersja językowa:radio:0;PL:0;;;;;;;;12;;;;1;;;;;;;;
428;;Wersja językowa:radio:0;EN:0;;;;;;;;6;;;;;;;;;;;;
429;;Wersja językowa:radio:0;PL:0;;;;;;;;66;;;;1;;;;;;;;
429;;Wersja językowa:radio:0;EN:0;;;;;;;;33;;;;;;;;;;;;
43;;Wersja językowa:radio:0;PL:0;;;;;;;;212;;;;1;;;;;;;;
43;;Wersja językowa:radio:0;EN:0;;;;;;;;106;;;;;;;;;;;;
430;;Wersja językowa:radio:0;PL:0;;;;;;;;302;;;;1;;;;;;;;
430;;Wersja językowa:radio:0;EN:0;;;;;;;;151;;;;;;;;;;;;
431;;Wersja językowa:radio:0;PL:0;;;;;;;;420;;;;1;;;;;;;;
431;;Wersja językowa:radio:0;EN:0;;;;;;;;210;;;;;;;;;;;;
432;;Wersja językowa:radio:0;PL:0;;;;;;;;252;;;;1;;;;;;;;
432;;Wersja językowa:radio:0;EN:0;;;;;;;;126;;;;;;;;;;;;
433;;Wersja językowa:radio:0;PL:0;;;;;;;;462;;;;1;;;;;;;;
433;;Wersja językowa:radio:0;EN:0;;;;;;;;231;;;;;;;;;;;;
434;;Wersja językowa:radio:0;PL:0;;;;;;;;430;;;;1;;;;;;;;
434;;Wersja językowa:radio:0;EN:0;;;;;;;;215;;;;;;;;;;;;
435;;Wersja językowa:radio:0;PL:0;;;;;;;;30;;;;1;;;;;;;;
435;;Wersja językowa:radio:0;EN:0;;;;;;;;15;;;;;;;;;;;;
436;;Wersja językowa:radio:0;PL:0;;;;;;;;930;;;;1;;;;;;;;
436;;Wersja językowa:radio:0;EN:0;;;;;;;;465;;;;;;;;;;;;
437;;Wersja językowa:radio:0;PL:0;;;;;;;;310;;;;1;;;;;;;;
437;;Wersja językowa:radio:0;EN:0;;;;;;;;155;;;;;;;;;;;;
438;;Wersja językowa:radio:0;PL:0;;;;;;;;390;;;;1;;;;;;;;
438;;Wersja językowa:radio:0;EN:0;;;;;;;;195;;;;;;;;;;;;
439;;Wersja językowa:radio:0;PL:0;;;;;;;;26;;;;1;;;;;;;;
439;;Wersja językowa:radio:0;EN:0;;;;;;;;13;;;;;;;;;;;;
44;;Wersja językowa:radio:0;PL:0;;;;;;;;166;;;;1;;;;;;;;
44;;Wersja językowa:radio:0;EN:0;;;;;;;;83;;;;;;;;;;;;
440;;Wersja językowa:radio:0;PL:0;;;;;;;;84;;;;1;;;;;;;;
440;;Wersja językowa:radio:0;EN:0;;;;;;;;42;;;;;;;;;;;;
441;;Wersja językowa:radio:0;PL:0;;;;;;;;478;;;;1;;;;;;;;
441;;Wersja językowa:radio:0;EN:0;;;;;;;;239;;;;;;;;;;;;
442;;Wersja językowa:radio:0;PL:0;;;;;;;;746;;;;1;;;;;;;;
442;;Wersja językowa:radio:0;EN:0;;;;;;;;373;;;;;;;;;;;;
443;;Wersja językowa:radio:0;PL:0;;;;;;;;192;;;;1;;;;;;;;
443;;Wersja językowa:radio:0;EN:0;;;;;;;;96;;;;;;;;;;;;
444;;Wersja językowa:radio:0;PL:0;;;;;;;;660;;;;1;;;;;;;;
444;;Wersja językowa:radio:0;EN:0;;;;;;;;330;;;;;;;;;;;;
445;;Wersja językowa:radio:0;PL:0;;;;;;;;596;;;;1;;;;;;;;
445;;Wersja językowa:radio:0;EN:0;;;;;;;;298;;;;;;;;;;;;
446;;Wersja językowa:radio:0;PL:0;;;;;;;;60;;;;1;;;;;;;;
446;;Wersja językowa:radio:0;EN:0;;;;;;;;30;;;;;;;;;;;;
447;;Wersja językowa:radio:0;PL:0;;;;;;;;896;;;;1;;;;;;;;
447;;Wersja językowa:radio:0;EN:0;;;;;;;;448;;;;;;;;;;;;
448;;Wersja językowa:radio:0;PL:0;;;;;;;;706;;;;1;;;;;;;;
448;;Wersja językowa:radio:0;EN:0;;;;;;;;353;;;;;;;;;;;;
449;;Wersja językowa:radio:0;PL:0;;;;;;;;980;;;;1;;;;;;;;
449;;Wersja językowa:radio:0;EN:0;;;;;;;;490;;;;;;;;;;;;
45;;Wersja językowa:radio:0;PL:0;;;;;;;;70;;;;1;;;;;;;;
45;;Wersja językowa:radio:0;EN:0;;;;;;;;35;;;;;;;;;;;;
450;;Wersja językowa:radio:0;PL:0;;;;;;;;320;;;;1;;;;;;;;
450;;Wersja językowa:radio:0;EN:0;;;;;;;;160;;;;;;;;;;;;
451;;Wersja językowa:radio:0;PL:0;;;;;;;;158;;;;1;;;;;;;;
451;;Wersja językowa:radio:0;EN:0;;;;;;;;79;;;;;;;;;;;;
452;;Wersja językowa:radio:0;PL:0;;;;;;;;360;;;;1;;;;;;;;
452;;Wersja językowa:radio:0;EN:0;;;;;;;;180;;;;;;;;;;;;
453;;Wersja językowa:radio:0;PL:0;;;;;;;;406;;;;1;;;;;;;;
453;;Wersja językowa:radio:0;EN:0;;;;;;;;203;;;;;;;;;;;;
454;;Wersja językowa:radio:0;PL:0;;;;;;;;302;;;;1;;;;;;;;
454;;Wersja językowa:radio:0;EN:0;;;;;;;;151;;;;;;;;;;;;
455;;Wersja językowa:radio:0;PL:0;;;;;;;;234;;;;1;;;;;;;;
455;;Wersja językowa:radio:0;EN:0;;;;;;;;117;;;;;;;;;;;;
456;;Wersja językowa:radio:0;PL:0;;;;;;;;356;;;;1;;;;;;;;
456;;Wersja językowa:radio:0;EN:0;;;;;;;;178;;;;;;;;;;;;
457;;Wersja językowa:radio:0;PL:0;;;;;;;;136;;;;1;;;;;;;;
457;;Wersja językowa:radio:0;EN:0;;;;;;;;68;;;;;;;;;;;;
458;;Wersja językowa:radio:0;PL:0;;;;;;;;154;;;;1;;;;;;;;
458;;Wersja językowa:radio:0;EN:0;;;;;;;;77;;;;;;;;;;;;
459;;Wersja językowa:radio:0;PL:0;;;;;;;;500;;;;1;;;;;;;;
459;;Wersja językowa:radio:0;EN:0;;;;;;;;250;;;;;;;;;;;;
46;;Wersja językowa:radio:0;PL:0;;;;;;;;258;;;;1;;;;;;;;
46;;Wersja językowa:radio:0;EN:0;;;;;;;;129;;;;;;;;;;;;
460;;Wersja językowa:radio:0;PL:0;;;;;;;;468;;;;1;;;;;;;;
460;;Wersja językowa:radio:0;EN:0;;;;;;;;234;;;;;;;;;;;;
461;;Wersja językowa:radio:0;PL:0;;;;;;;;86;;;;1;;;;;;;;
461;;Wersja językowa:radio:0;EN:0;;;;;;;;43;;;;;;;;;;;;
462;;Wersja językowa:radio:0;PL:0;;;;;;;;660;;;;1;;;;;;;;
462;;Wersja językowa:radio:0;EN:0;;;;;;;;330;;;;;;;;;;;;
463;;Wersja językowa:radio:0;PL:0;;;;;;;;852;;;;1;;;;;;;;
463;;Wersja językowa:radio:0;EN:0;;;;;;;;426;;;;;;;;;;;;
464;;Wersja językowa:radio:0;PL:0;;;;;;;;554;;;;1;;;;;;;;
464;;Wersja językowa:radio:0;EN:0;;;;;;;;277;;;;;;;;;;;;
465;;Wersja językowa:radio:0;PL:0;;;;;;;;410;;;;1;;;;;;;;
465;;Wersja językowa:radio:0;EN:0;;;;;;;;205;;;;;;;;;;;;
466;;Wersja językowa:radio:0;PL:0;;;;;;;;398;;;;1;;;;;;;;
466;;Wersja językowa:radio:0;EN:0;;;;;;;;199;;;;;;;;;;;;
467;;Wersja językowa:radio:0;PL:0;;;;;;;;960;;;;1;;;;;;;;
467;;Wersja językowa:radio:0;EN:0;;;;;;;;480;;;;;;;;;;;;
468;;Wersja językowa:radio:0;PL:0;;;;;;;;348;;;;1;;;;;;;;
468;;Wersja językowa:radio:0;EN:0;;;;;;;;174;;;;;;;;;;;;
469;;Wersja językowa:radio:0;PL:0;;;;;;;;954;;;;1;;;;;;;;
469;;Wersja językowa:radio:0;EN:0;;;;;;;;477;;;;;;;;;;;;
47;;Wersja językowa:radio:0;PL:0;;;;;;;;874;;;;1;;;;;;;;
47;;Wersja językowa:radio:0;EN:0;;;;;;;;437;;;;;;;;;;;;
470;;Wersja językowa:radio:0;PL:0;;;;;;;;560;;;;1;;;;;;;;
470;;Wersja językowa:radio:0;EN:0;;;;;;;;280;;;;;;;;;;;;
471;;Wersja językowa:radio:0;PL:0;;;;;;;;882;;;;1;;;;;;;;
471;;Wersja językowa:radio:0;EN:0;;;;;;;;441;;;;;;;;;;;;
472;;Wersja językowa:radio:0;PL:0;;;;;;;;276;;;;1;;;;;;;;
472;;Wersja językowa:radio:0;EN:0;;;;;;;;138;;;;;;;;;;;;
473;;Wersja językowa:radio:0;PL:0;;;;;;;;406;;;;1;;;;;;;;
473;;Wersja językowa:radio:0;EN:0;;;;;;;;203;;;;;;;;;;;;
474;;Wersja językowa:radio:0;PL:0;;;;;;;;194;;;;1;;;;;;;;
474;;Wersja językowa:radio:0;EN:0;;;;;;;;97;;;;;;;;;;;;
475;;Wersja językowa:radio:0;PL:0;;;;;;;;966;;;;1;;;;;;;;
475;;Wersja językowa:radio:0;EN:0;;;;;;;;483;;;;;;;;;;;;
476;;Wersja językowa:radio:0;PL:0;;;;;;;;376;;;;1;;;;;;;;
476;;Wersja językowa:radio:0;EN:0;;;;;;;;188;;;;;;;;;;;;
477;;Wersja językowa:radio:0;PL:0;;;;;;;;446;;;;1;;;;;;;;
477;;Wersja językowa:radio:0;EN:0;;;;;;;;223;;;;;;;;;;;;
478;;Wersja językowa:radio:0;PL:0;;;;;;;;866;;;;1;;;;;;;;
478;;Wersja językowa:radio:0;EN:0;;;;;;;;433;;;;;;;;;;;;
479;;Wersja językowa:radio:0;PL:0;;;;;;;;200;;;;1;;;;;;;;
479;;Wersja językowa:radio:0;EN:0;;;;;;;;100;;;;;;;;;;;;
48;;Wersja językowa:radio:0;PL:0;;;;;;;;478;;;;1;;;;;;;;
48;;Wersja językowa:radio:0;EN:0;;;;;;;;239;;;;;;;;;;;;
480;;Wersja językowa:radio:0;PL:0;;;;;;;;826;;;;1;;;;;;;;
480;;Wersja językowa:radio:0;EN:0;;;;;;;;413;;;;;;;;;;;;
481;;Wersja językowa:radio:0;PL:0;;;;;;;;470;;;;1;;;;;;;;
481;;Wersja językowa:radio:0;EN:0;;;;;;;;235;;;;;;;;;;;;
482;;Wersja językowa:radio:0;PL:0;;;;;;;;802;;;;1;;;;;;;;
482;;Wersja językowa:radio:0;EN:0;;;;;;;;401;;;;;;;;;;;;
483;;Wersja językowa:radio:0;PL:0;;;;;;;;96;;;;1;;;;;;;;
483;;Wersja językowa:radio:0;EN:0;;;;;;;;48;;;;;;;;;;;;
484;;Wersja językowa:radio:0;PL:0;;;;;;;;270;;;;1;;;;;;;;
484;;Wersja językowa:radio:0;EN:0;;;;;;;;135;;;;;;;;;;;;
485;;Wersja językowa:radio:0;PL:0;;;;;;;;972;;;;1;;;;;;;;
485;;Wersja językowa:radio:0;EN:0;;;;;;;;486;;;;;;;;;;;;
486;;Wersja językowa:radio:0;PL:0;;;;;;;;318;;;;1;;;;;;;;
486;;Wersja językowa:radio:0;EN:0;;;;;;;;159;;;;;;;;;;;;
487;;Wersja językowa:radio:0;PL:0;;;;;;;;438;;;;1;;;;;;;;
487;;Wersja językowa:radio:0;EN:0;;;;;;;;219;;;;;;;;;;;;
488;;Wersja językowa:radio:0;PL:0;;;;;;;;182;;;;1;;;;;;;;
488;;Wersja językowa:radio:0;EN:0;;;;;;;;91;;;;;;;;;;;;
489;;Wersja językowa:radio:0;PL:0;;;;;;;;128;;;;1;;;;;;;;
489;;Wersja językowa:radio:0;EN:0;;;;;;;;64;;;;;;;;;;;;
49;;Wersja językowa:radio:0;PL:0;;;;;;;;30;;;;1;;;;;;;;
49;;Wersja językowa:radio:0;EN:0;;;;;;;;15;;;;;;;;;;;;
490;;Wersja językowa:radio:0;PL:0;;;;;;;;368;;;;1;;;;;;;;
490;;Wersja językowa:radio:0;EN:0;;;;;;;;184;;;;;;;;;;;;
491;;Wersja językowa:radio:0;PL:0;;;;;;;;240;;;;1;;;;;;;;
491;;Wersja językowa:radio:0;EN:0;;;;;;;;120;;;;;;;;;;;;
492;;Wersja językowa:radio:0;PL:0;;;;;;;;10;;;;1;;;;;;;;
492;;Wersja językowa:radio:0;EN:0;;;;;;;;5;;;;;;;;;;;;
493;;Wersja językowa:radio:0;PL:0;;;;;;;;554;;;;1;;;;;;;;
493;;Wersja językowa:radio:0;EN:0;;;;;;;;277;;;;;;;;;;;;
494;;Wersja językowa:radio:0;PL:0;;;;;;;;304;;;;1;;;;;;;;
494;;Wersja językowa:radio:0;EN:0;;;;;;;;152;;;;;;;;;;;;
495;;Wersja językowa:radio:0;PL:0;;;;;;;;132;;;;1;;;;;;;;
495;;Wersja językowa:radio:0;EN:0;;;;;;;;66;;;;;;;;;;;;
496;;Wersja językowa:radio:0;PL:0;;;;;;;;860;;;;1;;;;;;;;
496;;Wersja językowa:radio:0;EN:0;;;;;;;;430;;;;;;;;;;;;
497;;Wersja językowa:radio:0;PL:0;;;;;;;;360;;;;1;;;;;;;;
497;;Wersja językowa:radio:0;EN:0;;;;;;;;180;;;;;;;;;;;;
498;;Wersja językowa:radio:0;PL:0;;;;;;;;872;;;;1;;;;;;;;
498;;Wersja językowa:radio:0;EN:0;;;;;;;;436;;;;;;;;;;;;
499;;Wersja językowa:radio:0;PL:0;;;;;;;;188;;;;1;;;;;;;;
499;;Wersja językowa:radio:0;EN:0;;;;;;;;94;;;;;;;;;;;;
5;;Wersja językowa:radio:0;PL:0;;;;;;;;22;;;;1;;;;;;;;
5;;Wersja językowa:radio:0;EN:0;;;;;;;;11;;;;;;;;;;;;
50;;Wersja językowa:radio:0;PL:0;;;;;;;;54;;;;1;;;;;;;;
50;;Wersja językowa:radio:0;EN:0;;;;;;;;27;;;;;;;;;;;;
500;;Wersja językowa:radio:0;PL:0;;;;;;;;938;;;;1;;;;;;;;
500;;Wersja językowa:radio:0;EN:0;;;;;;;;469;;;;;;;;;;;;
501;;Wersja językowa:radio:0;PL:0;;;;;;;;330;;;;1;;;;;;;;
501;;Wersja językowa:radio:0;EN:0;;;;;;;;165;;;;;;;;;;;;
502;;Wersja językowa:radio:0;PL:0;;;;;;;;898;;;;1;;;;;;;;
502;;Wersja językowa:radio:0;EN:0;;;;;;;;449;;;;;;;;;;;;
503;;Wersja językowa:radio:0;PL:0;;;;;;;;458;;;;1;;;;;;;;
503;;Wersja językowa:radio:0;EN:0;;;;;;;;229;;;;;;;;;;;;
504;;Wersja językowa:radio:0;PL:0;;;;;;;;744;;;;1;;;;;;;;
504;;Wersja językowa:radio:0;EN:0;;;;;;;;372;;;;;;;;;;;;
505;;Wersja językowa:radio:0;PL:0;;;;;;;;410;;;;1;;;;;;;;
505;;Wersja językowa:radio:0;EN:0;;;;;;;;205;;;;;;;;;;;;
506;;Wersja językowa:radio:0;PL:0;;;;;;;;700;;;;1;;;;;;;;
506;;Wersja językowa:radio:0;EN:0;;;;;;;;350;;;;;;;;;;;;
507;;Wersja językowa:radio:0;PL:0;;;;;;;;310;;;;1;;;;;;;;
507;;Wersja językowa:radio:0;EN:0;;;;;;;;155;;;;;;;;;;;;
508;;Wersja językowa:radio:0;PL:0;;;;;;;;596;;;;1;;;;;;;;
508;;Wersja językowa:radio:0;EN:0;;;;;;;;298;;;;;;;;;;;;
509;;Wersja językowa:radio:0;PL:0;;;;;;;;646;;;;1;;;;;;;;
509;;Wersja językowa:radio:0;EN:0;;;;;;;;323;;;;;;;;;;;;
51;;Wersja językowa:radio:0;PL:0;;;;;;;;882;;;;1;;;;;;;;
51;;Wersja językowa:radio:0;EN:0;;;;;;;;441;;;;;;;;;;;;
510;;Wersja językowa:radio:0;PL:0;;;;;;;;612;;;;1;;;;;;;;
510;;Wersja językowa:radio:0;EN:0;;;;;;;;306;;;;;;;;;;;;
511;;Wersja językowa:radio:0;PL:0;;;;;;;;746;;;;1;;;;;;;;
511;;Wersja językowa:radio:0;EN:0;;;;;;;;373;;;;;;;;;;;;
512;;Wersja językowa:radio:0;PL:0;;;;;;;;654;;;;1;;;;;;;;
512;;Wersja językowa:radio:0;EN:0;;;;;;;;327;;;;;;;;;;;;
513;;Wersja językowa:radio:0;PL:0;;;;;;;;450;;;;1;;;;;;;;
513;;Wersja językowa:radio:0;EN:0;;;;;;;;225;;;;;;;;;;;;
514;;Wersja językowa:radio:0;PL:0;;;;;;;;314;;;;1;;;;;;;;
514;;Wersja językowa:radio:0;EN:0;;;;;;;;157;;;;;;;;;;;;
515;;Wersja językowa:radio:0;PL:0;;;;;;;;206;;;;1;;;;;;;;
515;;Wersja językowa:radio:0;EN:0;;;;;;;;103;;;;;;;;;;;;
516;;Wersja językowa:radio:0;PL:0;;;;;;;;240;;;;1;;;;;;;;
516;;Wersja językowa:radio:0;EN:0;;;;;;;;120;;;;;;;;;;;;
517;;Wersja językowa:radio:0;PL:0;;;;;;;;916;;;;1;;;;;;;;
517;;Wersja językowa:radio:0;EN:0;;;;;;;;458;;;;;;;;;;;;
518;;Wersja językowa:radio:0;PL:0;;;;;;;;34;;;;1;;;;;;;;
518;;Wersja językowa:radio:0;EN:0;;;;;;;;17;;;;;;;;;;;;
519;;Wersja językowa:radio:0;PL:0;;;;;;;;774;;;;1;;;;;;;;
519;;Wersja językowa:radio:0;EN:0;;;;;;;;387;;;;;;;;;;;;
52;;Wersja językowa:radio:0;PL:0;;;;;;;;236;;;;1;;;;;;;;
52;;Wersja językowa:radio:0;EN:0;;;;;;;;118;;;;;;;;;;;;
520;;Wersja językowa:radio:0;PL:0;;;;;;;;474;;;;1;;;;;;;;
520;;Wersja językowa:radio:0;EN:0;;;;;;;;237;;;;;;;;;;;;
521;;Wersja językowa:radio:0;PL:0;;;;;;;;944;;;;1;;;;;;;;
521;;Wersja językowa:radio:0;EN:0;;;;;;;;472;;;;;;;;;;;;
522;;Wersja językowa:radio:0;PL:0;;;;;;;;726;;;;1;;;;;;;;
522;;Wersja językowa:radio:0;EN:0;;;;;;;;363;;;;;;;;;;;;
523;;Wersja językowa:radio:0;PL:0;;;;;;;;620;;;;1;;;;;;;;
523;;Wersja językowa:radio:0;EN:0;;;;;;;;310;;;;;;;;;;;;
524;;Wersja językowa:radio:0;PL:0;;;;;;;;0;;;;1;;;;;;;;
524;;Wersja językowa:radio:0;EN:0;;;;;;;;0;;;;;;;;;;;;
525;;Wersja językowa:radio:0;PL:0;;;;;;;;874;;;;1;;;;;;;;
525;;Wersja językowa:radio:0;EN:0;;;;;;;;437;;;;;;;;;;;;
526;;Wersja językowa:radio:0;PL:0;;;;;;;;156;;;;1;;;;;;;;
526;;Wersja językowa:radio:0;EN:0;;;;;;;;78;;;;;;;;;;;;
527;;Wersja językowa:radio:0;PL:0;;;;;;;;948;;;;1;;;;;;;;
527;;Wersja językowa:radio:0;EN:0;;;;;;;;474;;;;;;;;;;;;
528;;Wersja językowa:radio:0;PL:0;;;;;;;;492;;;;1;;;;;;;;
528;;Wersja językowa:radio:0;EN:0;;;;;;;;246;;;;;;;;;;;;
529;;Wersja językowa:radio:0;PL:0;;;;;;;;222;;;;1;;;;;;;;
529;;Wersja językowa:radio:0;EN:0;;;;;;;;111;;;;;;;;;;;;
53;;Wersja językowa:radio:0;PL:0;;;;;;;;862;;;;1;;;;;;;;
53;;Wersja językowa:radio:0;EN:0;;;;;;;;431;;;;;;;;;;;;
530;;Wersja językowa:radio:0;PL:0;;;;;;;;24;;;;1;;;;;;;;
530;;Wersja językowa:radio:0;EN:0;;;;;;;;12;;;;;;;;;;;;
531;;Wersja językowa:radio:0;PL:0;;;;;;;;898;;;;1;;;;;;;;
531;;Wersja językowa:radio:0;EN:0;;;;;;;;449;;;;;;;;;;;;
532;;Wersja językowa:radio:0;PL:0;;;;;;;;592;;;;1;;;;;;;;
532;;Wersja językowa:radio:0;EN:0;;;;;;;;296;;;;;;;;;;;;
533;;Wersja językowa:radio:0;PL:0;;;;;;;;522;;;;1;;;;;;;;
533;;Wersja językowa:radio:0;EN:0;;;;;;;;261;;;;;;;;;;;;
534;;Wersja językowa:radio:0;PL:0;;;;;;;;334;;;;1;;;;;;;;
534;;Wersja językowa:radio:0;EN:0;;;;;;;;167;;;;;;;;;;;;
535;;Wersja językowa:radio:0;PL:0;;;;;;;;928;;;;1;;;;;;;;
535;;Wersja językowa:radio:0;EN:0;;;;;;;;464;;;;;;;;;;;;
