Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images(0 = No, 1 = Yes);Feature(Name: Value: Position);Available online only(0 = No, 1 = Yes);Condition;Customizable(0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories(x, y, z...)
53;1;Firmowa Gwiazdka (BD);1016,1002,1000;8.12;1;5.94;1;;;;;demo_53;demo_53;;;;;;;;;;;;;1;;0;both;;;;Film;Firmowa impreza gwiazdkowa zwana popularnie „śledzikiem” to nieodłączna część miejskiego rytuału bożonarodzeniowego. Nierzadko dzieją się tam rzeczy, na których widok święty Mikołaj posiwiałby do reszty. Niejeden po takiej imprezie obudził się w miejscu przypominającym stajenkę, niejedna po 9 miesiącach próbowała sobie przypomnieć jak doszło do tego „niepokalanego poczęcia”. Zobaczcie co się stanie, gdy niezapowiedziana firmowa impreza świąteczna wymknie się spod kontroli, śledzik pójdzie na dno, klękające bydlęta przemówią ludzkim głosem, a pracownicy pewnej szanowanej firmy tak przegną choinkę, że igły będą sobie wyjmować z różnych części ciała, aż do Wielkanocy.;;;;;firmowa-gwiazdka-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Monolith:0,Reżyseria:  Gordon Josh  Speck Will   :3,Czas trwania [min]:105 :7,Kraj Produkcji:USA :8,Rok Produkcji:2016 :9,;0;new;1;;;;;;;;;;;;;
54;1;Serce na dłoni;1016,1002,1000;8.12;1;5.94;1;;;;;demo_54;demo_54;;;;;;;;;;;;;1;;0;both;;;;Film;"Serce na dłoni to komedia polsko-ukraińskiej produkcji z 2009 roku. Jej reżyserem jest Krzysztof Zanussi. Główne role zagrali: Bohdan Stupka, Szymon Bobrowski, Krzysztof Kowalewski, Borys Szyc.
			";;;;;serce-na-dloni-1;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Monolith:0,Reżyseria:  Zanussi Krzysztof   :3,Czas trwania [min]:95 :7,Kraj Produkcji:Polska:8,Rok Produkcji:2009 :9,;0;new;1;;;;;;;;;;;;;
55;1;Cudowny chłopak (BD);1016,1002,1000;8.12;1;5.94;1;;;;;demo_55;demo_55;;;;;;;;;;;;;1;;0;both;;;;Film;Dla 10-letniego Auggiego nie ma niczego bardziej niezwykłego niż „zwykły dzień w szkole”. Urodzony z licznymi deformacjami twarzy, dotąd uczył się w domu pod okiem mamy. Teraz jednak, zaczynając 5 klasę w normalnej szkole, ma nadzieję, że koledzy potraktują go jak zwyczajnego chłopca. Jego wygląd sprawia jednak, że staje się szkolną sensacją, a dla wielu wręcz „dziwadłem”. Jedni się z niego śmieją, inni wytykają palcami, ale nikt tak naprawdę niczego o nim nie wie. Wszystko zacznie się zmieniać, gdy w szkole pojawi się nowa uczennica. Urocza Summer potrafi dostrzec w Auggiem coś więcej niż nietypowy wygląd. Wystarczy jeden przyjazny gest, jedna pomocna dłoń, by obudzić w chłopcu siłę, dzięki której będzie potrafił udowodnić, że nie tylko twarz czyni go kimś niezwykłym.;;;;;cudowny-chlopak-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Dasan:0,Reżyseria:  Chbosky Stephen   :3,Czas trwania [min]:113 :7,Kraj Produkcji:USA :8,Rok Produkcji:2017 :9,;0;new;1;;;;;;;;;;;;;
56;1;Na noże (BD);1016,1002,1000;40.64;1;29.74;1;;;;;demo_56;demo_56;;;;;;;;;;;;;1;;0;both;;;;Film;Gwiazdorska obsada z Danielem Craigiem (James Bond) i Chrisem Evansem (Kapitan Ameryka) na czele w komedii kryminalnej reżysera „Gwiezdne wojny: Ostatni Jedi”. Nowoczesne i pełne czarnego humoru podejście do klasycznej kryminalnej zagadki w stylu mistrzyni gatunku Agathy Christie.Słynny autor powieści kryminalnych Harlan Thrombey zostaje znaleziony martwy w swej posiadłości dzień po 85-tych urodzinach. Śledztwo prowadzi równie elegancki, co dociekliwy detektyw Benoit Blanc. Dzień przed fatalnym zejściem Thrombeya w jego posiadłości odbyła się huczna uroczystość z udziałem jego dość szczególnej rodziny. Detektyw Blanc podejrzewa wszystkich, łącznie z najbardziej oddaną służącą denata. Z determinacją i wprawą przedziera się przez sieć rodzinnych zależności, zawiści, wzajemnych oskarżeń i finansowych oczekiwań. Motyw ma tu każdy, jak to w rodzinie. Okazji podczas urodzin seniora rodu również nie brakowało nikomu, ale sprawca może być tylko jeden. Zamknięci w luksusowej posiadłości, poddani nieszablonowym metodom śledczym Blanca, „bliscy” Thrombeya zmuszeni są do podjęcia morderczej gry, której wynik do ostatniej chwili pozostanie zagadką.;;;;;na-noze-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Dasan:0,Reżyseria:  Johnson Rian   :3,Czas trwania [min]:130 :7,Kraj Produkcji:USA :8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
57;1;Step Up 3;1017,1002,1000;8.12;1;5.94;1;;;;;demo_57;demo_57;;;;;;;;;;;;;1;;0;both;;;;Film;Step Up 3 to romans muzyczny amerykańskiej produkcji z 2010 roku. Jego reżyserem jest Jon Chu. Główne role zagrali: Rick Malambri, Adam G. Sevani, Sharni Vinson.;;;;;step-up-3-2;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Monolith:0,Reżyseria:  Chu Jon   :3,Czas trwania [min]:105 :7,Kraj Produkcji:USA :8,Rok Produkcji:2010 :9,;0;new;1;;;;;;;;;;;;;
58;1;StreetDance 2;1017,1002,1000;8.12;1;5.94;1;;;;;demo_58;demo_58;;;;;;;;;;;;;1;;0;both;;;;Film;"StreetDance 2 3D to film muzyczny produkcji brytyjskiej z 2012 roku. Reżyseria Max Giwa i Dania Pasquini, scenariusz Jane English, a w rolach głównych występują Falk Hentschel, Sofia Boutella oraz George Sampson.
			";;;;;streetdance-2-2;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Monolith:0,Reżyseria:  Giwa Max  Pasquini Dania   :3,Czas trwania [min]:85 :7,Kraj Produkcji:Wielka Brytania :8,Rok Produkcji:2012 :9,;0;new;1;;;;;;;;;;;;;
59;1;Film MONOLITH VIDEO Step Up 4 Revolution 3D;1017,1002,1000;8.12;1;5.94;1;;;;;demo_59;demo_59;;;;;;;;;;;;;1;;0;both;;;;Film;"Step Up 4 Revolution to amerykański film muzyczny z 2012 roku, którego reżyserem jest Scott Speer. W filmie wystąpili między innymi Ryan Guzman, Kathryn McCormick i Cleopatra Coleman.
			";;;;;film-monolith-video-step-up-4-revolution-3d;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Monolith:0,Reżyseria:  Speer Scott   :3,Czas trwania [min]:99 :7,Kraj Produkcji:USA :8,Rok Produkcji:2012 :9,;0;new;1;;;;;;;;;;;;;
60;1;Narodziny gwiazdy (BD) Premium Collection;1017,1002,1000;40.64;1;29.74;1;;;;;demo_60;demo_60;;;;;;;;;;;;;1;;0;both;;;;Film;Nowe spojrzenie na kultową historię miłosną. Jackson Maine (Bradley Cooper) to gwiazdor muzyki country, który odkrywa utalentowaną, nieznaną nikomu piosenkarkę Ally (Lady Gaga). Dziewczyna jest już gotowa porzucić marzenia o karierze, jednak Jack nakłania ją do wyjścia z cienia i pomaga osiągnąć sukces. Między muzykami wybucha płomienny romans. Ally szybko pnie się na szczyt, ale ich związek gaśnie, ponieważ Jackson nie może uporać się ze swoimi demonami. Teraz w serii Premium Collection.;;;;;narodziny-gwiazdy-bd-premium-collection;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Bradley Cooper  :3,Czas trwania [min]:136 :7,Kraj Produkcji:USA :9,Rok Produkcji:2018 :10,;0;new;1;;;;;;;;;;;;;
61;1;Gwiezdne Wojny: Skywalker. Odrodzenie (BD);1018,1002,1000;56.83;1;41.58;1;;;;;demo_61;demo_61;;;;;;;;;;;;;1;;0;both;;;;Film;Lucasfilm i reżyser J.J. Abrams ponownie łączą siły, aby zabrać widzów w spektakularną podróż do odległej galaktyki. Film „Gwiezdne wojny: Skywalker. Odrodzenie” to fascynujące zakończenie sagi Skywalkerów – narodzą się nowe legendy i ostatecznie zostanie rozstrzygnięta bitwa o wolność.;;;;;gwiezdne-wojny-skywalker-odrodzenie-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Abrams Jeffrey Jacob   :3,Czas trwania [min]:142 :7,Kraj Produkcji:USA :8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
62;1;Rambo: Ostatnia krew (BD);1018,1002,1000;24.38;1;17.84;1;;;;;demo_62;demo_62;;;;;;;;;;;;;1;;0;both;;;;Film;Legenda kina akcji, niezniszczalny Sylvester Stallone powraca jako John Rambo, bohater, który uczynił go nieśmiertelnym. Kino akcji dla prawdziwych twardzieli.John Rambo częściej niż po broń sięga dziś po butelkę. Szuka w niej ucieczki przed powracającymi wspomnieniami dawnych walk i utraconych bliskich. Gdy jednak uprowadzona zostaje córka jego przyjaciółki, John po raz ostatni będzie musiał stanąć do walki. Wkrótce okaże się, że porywacze nieprzypadkowo wybrali ofiarę. Ich prawdziwym celem jest on, John Rambo, z którym mają do wyrównania dawne rachunki. Nie rozumieją, że najtrudniejszym przeciwnikiem jest ten, który nie ma nic do stracenia. Oni pierwsi przelali krew. On zrobi to ostatni.;;;;;rambo-ostatnia-krew-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Dasan:0,Reżyseria:  Grunberg Adrian   :3,Czas trwania [min]:101 :7,Kraj Produkcji:USA :8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
63;1;Kraina lodu 2 (BD);1018,1002,1000;64.96;1;47.53;1;;;;;demo_63;demo_63;;;;;;;;;;;;;1;;0;both;;;;Film;Wielokrotnie nagradzani twórcy światowego fenomenu powracają z filmem! W „Krainie lodu II” znanym postaciom towarzyszy zupełnie nowa muzyka. Elsa, Anna, Kristoff, Olaf i Sven wyruszają z Arendelle do Zaklętej Puszczy oraz za Mroczne Morze. Czy Elsie uda się poznać prawdę o jej przeszłości oraz odkryć co zagraża królestwu?;;;;;kraina-lodu-2-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Buck Chris  Lee Jennifer  :3,Czas trwania [min]:103 :7,Kraj Produkcji:USA :8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
64;1;Naprzód (BD);1018,1002,1000;56.83;1;41.58;1;;;;;demo_64;demo_64;;;;;;;;;;;;;1;;0;both;;;;Film;Najnowsza produkcja ze studia Disney Pixar.;;;;;naprzod-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Scanlon Dan   :3,Czas trwania [min]:102 :7,Kraj Produkcji:USA :8,Rok Produkcji:2020 :9,;0;new;1;;;;;;;;;;;;;
