Product ID*;Product Reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Low stock level;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URLs (x,y,z...);Image alt texts (x,y,z...);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
47;;Wersja językowa:radio:0;PL:0;;;;;;;;846;;;;1;;;;;;;;
47;;Wersja językowa:radio:0;EN:0;;;;;;;;423;;;;;;;;;;;;
472;;Wersja językowa:radio:0;PL:0;;;;;;;;480;;;;1;;;;;;;;
472;;Wersja językowa:radio:0;EN:0;;;;;;;;240;;;;;;;;;;;;
474;;Wersja językowa:radio:0;PL:0;;;;;;;;230;;;;1;;;;;;;;
474;;Wersja językowa:radio:0;EN:0;;;;;;;;115;;;;;;;;;;;;
476;;Wersja językowa:radio:0;PL:0;;;;;;;;292;;;;1;;;;;;;;
476;;Wersja językowa:radio:0;EN:0;;;;;;;;146;;;;;;;;;;;;
477;;Wersja językowa:radio:0;PL:0;;;;;;;;618;;;;1;;;;;;;;
477;;Wersja językowa:radio:0;EN:0;;;;;;;;309;;;;;;;;;;;;
478;;Wersja językowa:radio:0;PL:0;;;;;;;;308;;;;1;;;;;;;;
478;;Wersja językowa:radio:0;EN:0;;;;;;;;154;;;;;;;;;;;;
479;;Wersja językowa:radio:0;PL:0;;;;;;;;704;;;;1;;;;;;;;
479;;Wersja językowa:radio:0;EN:0;;;;;;;;352;;;;;;;;;;;;
48;;Wersja językowa:radio:0;PL:0;;;;;;;;56;;;;1;;;;;;;;
48;;Wersja językowa:radio:0;EN:0;;;;;;;;28;;;;;;;;;;;;
480;;Wersja językowa:radio:0;PL:0;;;;;;;;236;;;;1;;;;;;;;
480;;Wersja językowa:radio:0;EN:0;;;;;;;;118;;;;;;;;;;;;
481;;Wersja językowa:radio:0;PL:0;;;;;;;;712;;;;1;;;;;;;;
481;;Wersja językowa:radio:0;EN:0;;;;;;;;356;;;;;;;;;;;;
482;;Wersja językowa:radio:0;PL:0;;;;;;;;324;;;;1;;;;;;;;
482;;Wersja językowa:radio:0;EN:0;;;;;;;;162;;;;;;;;;;;;
483;;Wersja językowa:radio:0;PL:0;;;;;;;;294;;;;1;;;;;;;;
483;;Wersja językowa:radio:0;EN:0;;;;;;;;147;;;;;;;;;;;;
484;;Wersja językowa:radio:0;PL:0;;;;;;;;552;;;;1;;;;;;;;
484;;Wersja językowa:radio:0;EN:0;;;;;;;;276;;;;;;;;;;;;
485;;Wersja językowa:radio:0;PL:0;;;;;;;;678;;;;1;;;;;;;;
485;;Wersja językowa:radio:0;EN:0;;;;;;;;339;;;;;;;;;;;;
486;;Wersja językowa:radio:0;PL:0;;;;;;;;408;;;;1;;;;;;;;
486;;Wersja językowa:radio:0;EN:0;;;;;;;;204;;;;;;;;;;;;
487;;Wersja językowa:radio:0;PL:0;;;;;;;;812;;;;1;;;;;;;;
487;;Wersja językowa:radio:0;EN:0;;;;;;;;406;;;;;;;;;;;;
489;;Wersja językowa:radio:0;PL:0;;;;;;;;332;;;;1;;;;;;;;
489;;Wersja językowa:radio:0;EN:0;;;;;;;;166;;;;;;;;;;;;
49;;Wersja językowa:radio:0;PL:0;;;;;;;;4;;;;1;;;;;;;;
49;;Wersja językowa:radio:0;EN:0;;;;;;;;2;;;;;;;;;;;;
490;;Wersja językowa:radio:0;PL:0;;;;;;;;440;;;;1;;;;;;;;
490;;Wersja językowa:radio:0;EN:0;;;;;;;;220;;;;;;;;;;;;
491;;Wersja językowa:radio:0;PL:0;;;;;;;;388;;;;1;;;;;;;;
491;;Wersja językowa:radio:0;EN:0;;;;;;;;194;;;;;;;;;;;;
492;;Wersja językowa:radio:0;PL:0;;;;;;;;60;;;;1;;;;;;;;
492;;Wersja językowa:radio:0;EN:0;;;;;;;;30;;;;;;;;;;;;
494;;Wersja językowa:radio:0;PL:0;;;;;;;;782;;;;1;;;;;;;;
494;;Wersja językowa:radio:0;EN:0;;;;;;;;391;;;;;;;;;;;;
495;;Wersja językowa:radio:0;PL:0;;;;;;;;326;;;;1;;;;;;;;
495;;Wersja językowa:radio:0;EN:0;;;;;;;;163;;;;;;;;;;;;
497;;Wersja językowa:radio:0;PL:0;;;;;;;;320;;;;1;;;;;;;;
497;;Wersja językowa:radio:0;EN:0;;;;;;;;160;;;;;;;;;;;;
498;;Wersja językowa:radio:0;PL:0;;;;;;;;40;;;;1;;;;;;;;
498;;Wersja językowa:radio:0;EN:0;;;;;;;;20;;;;;;;;;;;;
499;;Wersja językowa:radio:0;PL:0;;;;;;;;486;;;;1;;;;;;;;
499;;Wersja językowa:radio:0;EN:0;;;;;;;;243;;;;;;;;;;;;
5;;Wersja językowa:radio:0;PL:0;;;;;;;;406;;;;1;;;;;;;;
5;;Wersja językowa:radio:0;EN:0;;;;;;;;203;;;;;;;;;;;;
50;;Wersja językowa:radio:0;PL:0;;;;;;;;916;;;;1;;;;;;;;
50;;Wersja językowa:radio:0;EN:0;;;;;;;;458;;;;;;;;;;;;
500;;Wersja językowa:radio:0;PL:0;;;;;;;;578;;;;1;;;;;;;;
500;;Wersja językowa:radio:0;EN:0;;;;;;;;289;;;;;;;;;;;;
501;;Wersja językowa:radio:0;PL:0;;;;;;;;40;;;;1;;;;;;;;
501;;Wersja językowa:radio:0;EN:0;;;;;;;;20;;;;;;;;;;;;
502;;Wersja językowa:radio:0;PL:0;;;;;;;;692;;;;1;;;;;;;;
502;;Wersja językowa:radio:0;EN:0;;;;;;;;346;;;;;;;;;;;;
503;;Wersja językowa:radio:0;PL:0;;;;;;;;296;;;;1;;;;;;;;
503;;Wersja językowa:radio:0;EN:0;;;;;;;;148;;;;;;;;;;;;
504;;Wersja językowa:radio:0;PL:0;;;;;;;;114;;;;1;;;;;;;;
504;;Wersja językowa:radio:0;EN:0;;;;;;;;57;;;;;;;;;;;;
506;;Wersja językowa:radio:0;PL:0;;;;;;;;34;;;;1;;;;;;;;
506;;Wersja językowa:radio:0;EN:0;;;;;;;;17;;;;;;;;;;;;
507;;Wersja językowa:radio:0;PL:0;;;;;;;;394;;;;1;;;;;;;;
507;;Wersja językowa:radio:0;EN:0;;;;;;;;197;;;;;;;;;;;;
509;;Wersja językowa:radio:0;PL:0;;;;;;;;694;;;;1;;;;;;;;
509;;Wersja językowa:radio:0;EN:0;;;;;;;;347;;;;;;;;;;;;
51;;Wersja językowa:radio:0;PL:0;;;;;;;;994;;;;1;;;;;;;;
51;;Wersja językowa:radio:0;EN:0;;;;;;;;497;;;;;;;;;;;;
510;;Wersja językowa:radio:0;PL:0;;;;;;;;932;;;;1;;;;;;;;
510;;Wersja językowa:radio:0;EN:0;;;;;;;;466;;;;;;;;;;;;
511;;Wersja językowa:radio:0;PL:0;;;;;;;;676;;;;1;;;;;;;;
511;;Wersja językowa:radio:0;EN:0;;;;;;;;338;;;;;;;;;;;;
512;;Wersja językowa:radio:0;PL:0;;;;;;;;284;;;;1;;;;;;;;
512;;Wersja językowa:radio:0;EN:0;;;;;;;;142;;;;;;;;;;;;
513;;Wersja językowa:radio:0;PL:0;;;;;;;;912;;;;1;;;;;;;;
513;;Wersja językowa:radio:0;EN:0;;;;;;;;456;;;;;;;;;;;;
514;;Wersja językowa:radio:0;PL:0;;;;;;;;22;;;;1;;;;;;;;
514;;Wersja językowa:radio:0;EN:0;;;;;;;;11;;;;;;;;;;;;
515;;Wersja językowa:radio:0;PL:0;;;;;;;;740;;;;1;;;;;;;;
515;;Wersja językowa:radio:0;EN:0;;;;;;;;370;;;;;;;;;;;;
517;;Wersja językowa:radio:0;PL:0;;;;;;;;910;;;;1;;;;;;;;
517;;Wersja językowa:radio:0;EN:0;;;;;;;;455;;;;;;;;;;;;
518;;Wersja językowa:radio:0;PL:0;;;;;;;;876;;;;1;;;;;;;;
518;;Wersja językowa:radio:0;EN:0;;;;;;;;438;;;;;;;;;;;;
519;;Wersja językowa:radio:0;PL:0;;;;;;;;116;;;;1;;;;;;;;
519;;Wersja językowa:radio:0;EN:0;;;;;;;;58;;;;;;;;;;;;
52;;Wersja językowa:radio:0;PL:0;;;;;;;;844;;;;1;;;;;;;;
52;;Wersja językowa:radio:0;EN:0;;;;;;;;422;;;;;;;;;;;;
521;;Wersja językowa:radio:0;PL:0;;;;;;;;558;;;;1;;;;;;;;
521;;Wersja językowa:radio:0;EN:0;;;;;;;;279;;;;;;;;;;;;
523;;Wersja językowa:radio:0;PL:0;;;;;;;;926;;;;1;;;;;;;;
523;;Wersja językowa:radio:0;EN:0;;;;;;;;463;;;;;;;;;;;;
524;;Wersja językowa:radio:0;PL:0;;;;;;;;726;;;;1;;;;;;;;
524;;Wersja językowa:radio:0;EN:0;;;;;;;;363;;;;;;;;;;;;
525;;Wersja językowa:radio:0;PL:0;;;;;;;;816;;;;1;;;;;;;;
525;;Wersja językowa:radio:0;EN:0;;;;;;;;408;;;;;;;;;;;;
526;;Wersja językowa:radio:0;PL:0;;;;;;;;500;;;;1;;;;;;;;
526;;Wersja językowa:radio:0;EN:0;;;;;;;;250;;;;;;;;;;;;
529;;Wersja językowa:radio:0;PL:0;;;;;;;;770;;;;1;;;;;;;;
529;;Wersja językowa:radio:0;EN:0;;;;;;;;385;;;;;;;;;;;;
53;;Wersja językowa:radio:0;PL:0;;;;;;;;910;;;;1;;;;;;;;
53;;Wersja językowa:radio:0;EN:0;;;;;;;;455;;;;;;;;;;;;
531;;Wersja językowa:radio:0;PL:0;;;;;;;;306;;;;1;;;;;;;;
531;;Wersja językowa:radio:0;EN:0;;;;;;;;153;;;;;;;;;;;;
532;;Wersja językowa:radio:0;PL:0;;;;;;;;34;;;;1;;;;;;;;
532;;Wersja językowa:radio:0;EN:0;;;;;;;;17;;;;;;;;;;;;
534;;Wersja językowa:radio:0;PL:0;;;;;;;;626;;;;1;;;;;;;;
534;;Wersja językowa:radio:0;EN:0;;;;;;;;313;;;;;;;;;;;;
536;;Wersja językowa:radio:0;PL:0;;;;;;;;832;;;;1;;;;;;;;
536;;Wersja językowa:radio:0;EN:0;;;;;;;;416;;;;;;;;;;;;
537;;Wersja językowa:radio:0;PL:0;;;;;;;;70;;;;1;;;;;;;;
537;;Wersja językowa:radio:0;EN:0;;;;;;;;35;;;;;;;;;;;;
54;;Wersja językowa:radio:0;PL:0;;;;;;;;6;;;;1;;;;;;;;
54;;Wersja językowa:radio:0;EN:0;;;;;;;;3;;;;;;;;;;;;
540;;Wersja językowa:radio:0;PL:0;;;;;;;;334;;;;1;;;;;;;;
540;;Wersja językowa:radio:0;EN:0;;;;;;;;167;;;;;;;;;;;;
543;;Wersja językowa:radio:0;PL:0;;;;;;;;484;;;;1;;;;;;;;
543;;Wersja językowa:radio:0;EN:0;;;;;;;;242;;;;;;;;;;;;
545;;Wersja językowa:radio:0;PL:0;;;;;;;;134;;;;1;;;;;;;;
545;;Wersja językowa:radio:0;EN:0;;;;;;;;67;;;;;;;;;;;;
546;;Wersja językowa:radio:0;PL:0;;;;;;;;332;;;;1;;;;;;;;
546;;Wersja językowa:radio:0;EN:0;;;;;;;;166;;;;;;;;;;;;
547;;Wersja językowa:radio:0;PL:0;;;;;;;;662;;;;1;;;;;;;;
547;;Wersja językowa:radio:0;EN:0;;;;;;;;331;;;;;;;;;;;;
548;;Wersja językowa:radio:0;PL:0;;;;;;;;616;;;;1;;;;;;;;
548;;Wersja językowa:radio:0;EN:0;;;;;;;;308;;;;;;;;;;;;
549;;Wersja językowa:radio:0;PL:0;;;;;;;;626;;;;1;;;;;;;;
549;;Wersja językowa:radio:0;EN:0;;;;;;;;313;;;;;;;;;;;;
550;;Wersja językowa:radio:0;PL:0;;;;;;;;624;;;;1;;;;;;;;
550;;Wersja językowa:radio:0;EN:0;;;;;;;;312;;;;;;;;;;;;
551;;Wersja językowa:radio:0;PL:0;;;;;;;;728;;;;1;;;;;;;;
551;;Wersja językowa:radio:0;EN:0;;;;;;;;364;;;;;;;;;;;;
552;;Wersja językowa:radio:0;PL:0;;;;;;;;682;;;;1;;;;;;;;
552;;Wersja językowa:radio:0;EN:0;;;;;;;;341;;;;;;;;;;;;
553;;Wersja językowa:radio:0;PL:0;;;;;;;;680;;;;1;;;;;;;;
553;;Wersja językowa:radio:0;EN:0;;;;;;;;340;;;;;;;;;;;;
554;;Wersja językowa:radio:0;PL:0;;;;;;;;78;;;;1;;;;;;;;
554;;Wersja językowa:radio:0;EN:0;;;;;;;;39;;;;;;;;;;;;
555;;Wersja językowa:radio:0;PL:0;;;;;;;;522;;;;1;;;;;;;;
555;;Wersja językowa:radio:0;EN:0;;;;;;;;261;;;;;;;;;;;;
556;;Wersja językowa:radio:0;PL:0;;;;;;;;300;;;;1;;;;;;;;
556;;Wersja językowa:radio:0;EN:0;;;;;;;;150;;;;;;;;;;;;
557;;Wersja językowa:radio:0;PL:0;;;;;;;;298;;;;1;;;;;;;;
557;;Wersja językowa:radio:0;EN:0;;;;;;;;149;;;;;;;;;;;;
558;;Wersja językowa:radio:0;PL:0;;;;;;;;188;;;;1;;;;;;;;
558;;Wersja językowa:radio:0;EN:0;;;;;;;;94;;;;;;;;;;;;
559;;Wersja językowa:radio:0;PL:0;;;;;;;;28;;;;1;;;;;;;;
559;;Wersja językowa:radio:0;EN:0;;;;;;;;14;;;;;;;;;;;;
56;;Wersja językowa:radio:0;PL:0;;;;;;;;266;;;;1;;;;;;;;
56;;Wersja językowa:radio:0;EN:0;;;;;;;;133;;;;;;;;;;;;
560;;Wersja językowa:radio:0;PL:0;;;;;;;;938;;;;1;;;;;;;;
560;;Wersja językowa:radio:0;EN:0;;;;;;;;469;;;;;;;;;;;;
561;;Wersja językowa:radio:0;PL:0;;;;;;;;654;;;;1;;;;;;;;
561;;Wersja językowa:radio:0;EN:0;;;;;;;;327;;;;;;;;;;;;
562;;Wersja językowa:radio:0;PL:0;;;;;;;;508;;;;1;;;;;;;;
562;;Wersja językowa:radio:0;EN:0;;;;;;;;254;;;;;;;;;;;;
563;;Wersja językowa:radio:0;PL:0;;;;;;;;170;;;;1;;;;;;;;
563;;Wersja językowa:radio:0;EN:0;;;;;;;;85;;;;;;;;;;;;
564;;Wersja językowa:radio:0;PL:0;;;;;;;;76;;;;1;;;;;;;;
564;;Wersja językowa:radio:0;EN:0;;;;;;;;38;;;;;;;;;;;;
565;;Wersja językowa:radio:0;PL:0;;;;;;;;438;;;;1;;;;;;;;
565;;Wersja językowa:radio:0;EN:0;;;;;;;;219;;;;;;;;;;;;
566;;Wersja językowa:radio:0;PL:0;;;;;;;;778;;;;1;;;;;;;;
566;;Wersja językowa:radio:0;EN:0;;;;;;;;389;;;;;;;;;;;;
567;;Wersja językowa:radio:0;PL:0;;;;;;;;882;;;;1;;;;;;;;
567;;Wersja językowa:radio:0;EN:0;;;;;;;;441;;;;;;;;;;;;
569;;Wersja językowa:radio:0;PL:0;;;;;;;;70;;;;1;;;;;;;;
569;;Wersja językowa:radio:0;EN:0;;;;;;;;35;;;;;;;;;;;;
57;;Wersja językowa:radio:0;PL:0;;;;;;;;792;;;;1;;;;;;;;
57;;Wersja językowa:radio:0;EN:0;;;;;;;;396;;;;;;;;;;;;
570;;Wersja językowa:radio:0;PL:0;;;;;;;;396;;;;1;;;;;;;;
570;;Wersja językowa:radio:0;EN:0;;;;;;;;198;;;;;;;;;;;;
571;;Wersja językowa:radio:0;PL:0;;;;;;;;424;;;;1;;;;;;;;
571;;Wersja językowa:radio:0;EN:0;;;;;;;;212;;;;;;;;;;;;
572;;Wersja językowa:radio:0;PL:0;;;;;;;;260;;;;1;;;;;;;;
572;;Wersja językowa:radio:0;EN:0;;;;;;;;130;;;;;;;;;;;;
573;;Wersja językowa:radio:0;PL:0;;;;;;;;202;;;;1;;;;;;;;
573;;Wersja językowa:radio:0;EN:0;;;;;;;;101;;;;;;;;;;;;
574;;Wersja językowa:radio:0;PL:0;;;;;;;;56;;;;1;;;;;;;;
574;;Wersja językowa:radio:0;EN:0;;;;;;;;28;;;;;;;;;;;;
575;;Wersja językowa:radio:0;PL:0;;;;;;;;762;;;;1;;;;;;;;
575;;Wersja językowa:radio:0;EN:0;;;;;;;;381;;;;;;;;;;;;
576;;Wersja językowa:radio:0;PL:0;;;;;;;;554;;;;1;;;;;;;;
576;;Wersja językowa:radio:0;EN:0;;;;;;;;277;;;;;;;;;;;;
578;;Wersja językowa:radio:0;PL:0;;;;;;;;228;;;;1;;;;;;;;
578;;Wersja językowa:radio:0;EN:0;;;;;;;;114;;;;;;;;;;;;
579;;Wersja językowa:radio:0;PL:0;;;;;;;;944;;;;1;;;;;;;;
579;;Wersja językowa:radio:0;EN:0;;;;;;;;472;;;;;;;;;;;;
58;;Wersja językowa:radio:0;PL:0;;;;;;;;310;;;;1;;;;;;;;
58;;Wersja językowa:radio:0;EN:0;;;;;;;;155;;;;;;;;;;;;
580;;Wersja językowa:radio:0;PL:0;;;;;;;;338;;;;1;;;;;;;;
580;;Wersja językowa:radio:0;EN:0;;;;;;;;169;;;;;;;;;;;;
581;;Wersja językowa:radio:0;PL:0;;;;;;;;650;;;;1;;;;;;;;
581;;Wersja językowa:radio:0;EN:0;;;;;;;;325;;;;;;;;;;;;
582;;Wersja językowa:radio:0;PL:0;;;;;;;;28;;;;1;;;;;;;;
582;;Wersja językowa:radio:0;EN:0;;;;;;;;14;;;;;;;;;;;;
583;;Wersja językowa:radio:0;PL:0;;;;;;;;132;;;;1;;;;;;;;
583;;Wersja językowa:radio:0;EN:0;;;;;;;;66;;;;;;;;;;;;
584;;Wersja językowa:radio:0;PL:0;;;;;;;;988;;;;1;;;;;;;;
584;;Wersja językowa:radio:0;EN:0;;;;;;;;494;;;;;;;;;;;;
585;;Wersja językowa:radio:0;PL:0;;;;;;;;416;;;;1;;;;;;;;
585;;Wersja językowa:radio:0;EN:0;;;;;;;;208;;;;;;;;;;;;
586;;Wersja językowa:radio:0;PL:0;;;;;;;;848;;;;1;;;;;;;;
586;;Wersja językowa:radio:0;EN:0;;;;;;;;424;;;;;;;;;;;;
587;;Wersja językowa:radio:0;PL:0;;;;;;;;908;;;;1;;;;;;;;
587;;Wersja językowa:radio:0;EN:0;;;;;;;;454;;;;;;;;;;;;
588;;Wersja językowa:radio:0;PL:0;;;;;;;;958;;;;1;;;;;;;;
588;;Wersja językowa:radio:0;EN:0;;;;;;;;479;;;;;;;;;;;;
589;;Wersja językowa:radio:0;PL:0;;;;;;;;514;;;;1;;;;;;;;
589;;Wersja językowa:radio:0;EN:0;;;;;;;;257;;;;;;;;;;;;
59;;Wersja językowa:radio:0;PL:0;;;;;;;;4;;;;1;;;;;;;;
59;;Wersja językowa:radio:0;EN:0;;;;;;;;2;;;;;;;;;;;;
590;;Wersja językowa:radio:0;PL:0;;;;;;;;226;;;;1;;;;;;;;
590;;Wersja językowa:radio:0;EN:0;;;;;;;;113;;;;;;;;;;;;
591;;Wersja językowa:radio:0;PL:0;;;;;;;;240;;;;1;;;;;;;;
591;;Wersja językowa:radio:0;EN:0;;;;;;;;120;;;;;;;;;;;;
592;;Wersja językowa:radio:0;PL:0;;;;;;;;68;;;;1;;;;;;;;
592;;Wersja językowa:radio:0;EN:0;;;;;;;;34;;;;;;;;;;;;
593;;Wersja językowa:radio:0;PL:0;;;;;;;;436;;;;1;;;;;;;;
593;;Wersja językowa:radio:0;EN:0;;;;;;;;218;;;;;;;;;;;;
594;;Wersja językowa:radio:0;PL:0;;;;;;;;508;;;;1;;;;;;;;
594;;Wersja językowa:radio:0;EN:0;;;;;;;;254;;;;;;;;;;;;
595;;Wersja językowa:radio:0;PL:0;;;;;;;;282;;;;1;;;;;;;;
595;;Wersja językowa:radio:0;EN:0;;;;;;;;141;;;;;;;;;;;;
596;;Wersja językowa:radio:0;PL:0;;;;;;;;328;;;;1;;;;;;;;
596;;Wersja językowa:radio:0;EN:0;;;;;;;;164;;;;;;;;;;;;
597;;Wersja językowa:radio:0;PL:0;;;;;;;;30;;;;1;;;;;;;;
597;;Wersja językowa:radio:0;EN:0;;;;;;;;15;;;;;;;;;;;;
598;;Wersja językowa:radio:0;PL:0;;;;;;;;348;;;;1;;;;;;;;
598;;Wersja językowa:radio:0;EN:0;;;;;;;;174;;;;;;;;;;;;
599;;Wersja językowa:radio:0;PL:0;;;;;;;;848;;;;1;;;;;;;;
599;;Wersja językowa:radio:0;EN:0;;;;;;;;424;;;;;;;;;;;;
60;;Wersja językowa:radio:0;PL:0;;;;;;;;938;;;;1;;;;;;;;
60;;Wersja językowa:radio:0;EN:0;;;;;;;;469;;;;;;;;;;;;
600;;Wersja językowa:radio:0;PL:0;;;;;;;;350;;;;1;;;;;;;;
600;;Wersja językowa:radio:0;EN:0;;;;;;;;175;;;;;;;;;;;;
601;;Wersja językowa:radio:0;PL:0;;;;;;;;930;;;;1;;;;;;;;
601;;Wersja językowa:radio:0;EN:0;;;;;;;;465;;;;;;;;;;;;
602;;Wersja językowa:radio:0;PL:0;;;;;;;;678;;;;1;;;;;;;;
602;;Wersja językowa:radio:0;EN:0;;;;;;;;339;;;;;;;;;;;;
603;;Wersja językowa:radio:0;PL:0;;;;;;;;734;;;;1;;;;;;;;
603;;Wersja językowa:radio:0;EN:0;;;;;;;;367;;;;;;;;;;;;
605;;Wersja językowa:radio:0;PL:0;;;;;;;;194;;;;1;;;;;;;;
605;;Wersja językowa:radio:0;EN:0;;;;;;;;97;;;;;;;;;;;;
606;;Wersja językowa:radio:0;PL:0;;;;;;;;444;;;;1;;;;;;;;
606;;Wersja językowa:radio:0;EN:0;;;;;;;;222;;;;;;;;;;;;
607;;Wersja językowa:radio:0;PL:0;;;;;;;;472;;;;1;;;;;;;;
607;;Wersja językowa:radio:0;EN:0;;;;;;;;236;;;;;;;;;;;;
608;;Wersja językowa:radio:0;PL:0;;;;;;;;290;;;;1;;;;;;;;
608;;Wersja językowa:radio:0;EN:0;;;;;;;;145;;;;;;;;;;;;
609;;Wersja językowa:radio:0;PL:0;;;;;;;;982;;;;1;;;;;;;;
609;;Wersja językowa:radio:0;EN:0;;;;;;;;491;;;;;;;;;;;;
61;;Wersja językowa:radio:0;PL:0;;;;;;;;368;;;;1;;;;;;;;
61;;Wersja językowa:radio:0;EN:0;;;;;;;;184;;;;;;;;;;;;
611;;Wersja językowa:radio:0;PL:0;;;;;;;;476;;;;1;;;;;;;;
611;;Wersja językowa:radio:0;EN:0;;;;;;;;238;;;;;;;;;;;;
612;;Wersja językowa:radio:0;PL:0;;;;;;;;28;;;;1;;;;;;;;
612;;Wersja językowa:radio:0;EN:0;;;;;;;;14;;;;;;;;;;;;
613;;Wersja językowa:radio:0;PL:0;;;;;;;;700;;;;1;;;;;;;;
613;;Wersja językowa:radio:0;EN:0;;;;;;;;350;;;;;;;;;;;;
614;;Wersja językowa:radio:0;PL:0;;;;;;;;992;;;;1;;;;;;;;
614;;Wersja językowa:radio:0;EN:0;;;;;;;;496;;;;;;;;;;;;
615;;Wersja językowa:radio:0;PL:0;;;;;;;;758;;;;1;;;;;;;;
615;;Wersja językowa:radio:0;EN:0;;;;;;;;379;;;;;;;;;;;;
617;;Wersja językowa:radio:0;PL:0;;;;;;;;368;;;;1;;;;;;;;
617;;Wersja językowa:radio:0;EN:0;;;;;;;;184;;;;;;;;;;;;
618;;Wersja językowa:radio:0;PL:0;;;;;;;;264;;;;1;;;;;;;;
618;;Wersja językowa:radio:0;EN:0;;;;;;;;132;;;;;;;;;;;;
619;;Wersja językowa:radio:0;PL:0;;;;;;;;998;;;;1;;;;;;;;
619;;Wersja językowa:radio:0;EN:0;;;;;;;;499;;;;;;;;;;;;
62;;Wersja językowa:radio:0;PL:0;;;;;;;;682;;;;1;;;;;;;;
62;;Wersja językowa:radio:0;EN:0;;;;;;;;341;;;;;;;;;;;;
621;;Wersja językowa:radio:0;PL:0;;;;;;;;214;;;;1;;;;;;;;
621;;Wersja językowa:radio:0;EN:0;;;;;;;;107;;;;;;;;;;;;
622;;Wersja językowa:radio:0;PL:0;;;;;;;;56;;;;1;;;;;;;;
622;;Wersja językowa:radio:0;EN:0;;;;;;;;28;;;;;;;;;;;;
623;;Wersja językowa:radio:0;PL:0;;;;;;;;468;;;;1;;;;;;;;
623;;Wersja językowa:radio:0;EN:0;;;;;;;;234;;;;;;;;;;;;
625;;Wersja językowa:radio:0;PL:0;;;;;;;;68;;;;1;;;;;;;;
625;;Wersja językowa:radio:0;EN:0;;;;;;;;34;;;;;;;;;;;;
626;;Wersja językowa:radio:0;PL:0;;;;;;;;14;;;;1;;;;;;;;
626;;Wersja językowa:radio:0;EN:0;;;;;;;;7;;;;;;;;;;;;
627;;Wersja językowa:radio:0;PL:0;;;;;;;;218;;;;1;;;;;;;;
627;;Wersja językowa:radio:0;EN:0;;;;;;;;109;;;;;;;;;;;;
628;;Wersja językowa:radio:0;PL:0;;;;;;;;464;;;;1;;;;;;;;
628;;Wersja językowa:radio:0;EN:0;;;;;;;;232;;;;;;;;;;;;
629;;Wersja językowa:radio:0;PL:0;;;;;;;;926;;;;1;;;;;;;;
629;;Wersja językowa:radio:0;EN:0;;;;;;;;463;;;;;;;;;;;;
63;;Wersja językowa:radio:0;PL:0;;;;;;;;946;;;;1;;;;;;;;
63;;Wersja językowa:radio:0;EN:0;;;;;;;;473;;;;;;;;;;;;
631;;Wersja językowa:radio:0;PL:0;;;;;;;;618;;;;1;;;;;;;;
631;;Wersja językowa:radio:0;EN:0;;;;;;;;309;;;;;;;;;;;;
632;;Wersja językowa:radio:0;PL:0;;;;;;;;270;;;;1;;;;;;;;
632;;Wersja językowa:radio:0;EN:0;;;;;;;;135;;;;;;;;;;;;
633;;Wersja językowa:radio:0;PL:0;;;;;;;;210;;;;1;;;;;;;;
633;;Wersja językowa:radio:0;EN:0;;;;;;;;105;;;;;;;;;;;;
634;;Wersja językowa:radio:0;PL:0;;;;;;;;764;;;;1;;;;;;;;
634;;Wersja językowa:radio:0;EN:0;;;;;;;;382;;;;;;;;;;;;
635;;Wersja językowa:radio:0;PL:0;;;;;;;;666;;;;1;;;;;;;;
635;;Wersja językowa:radio:0;EN:0;;;;;;;;333;;;;;;;;;;;;
636;;Wersja językowa:radio:0;PL:0;;;;;;;;298;;;;1;;;;;;;;
636;;Wersja językowa:radio:0;EN:0;;;;;;;;149;;;;;;;;;;;;
637;;Wersja językowa:radio:0;PL:0;;;;;;;;922;;;;1;;;;;;;;
637;;Wersja językowa:radio:0;EN:0;;;;;;;;461;;;;;;;;;;;;
638;;Wersja językowa:radio:0;PL:0;;;;;;;;150;;;;1;;;;;;;;
638;;Wersja językowa:radio:0;EN:0;;;;;;;;75;;;;;;;;;;;;
639;;Wersja językowa:radio:0;PL:0;;;;;;;;906;;;;1;;;;;;;;
639;;Wersja językowa:radio:0;EN:0;;;;;;;;453;;;;;;;;;;;;
64;;Wersja językowa:radio:0;PL:0;;;;;;;;38;;;;1;;;;;;;;
64;;Wersja językowa:radio:0;EN:0;;;;;;;;19;;;;;;;;;;;;
640;;Wersja językowa:radio:0;PL:0;;;;;;;;826;;;;1;;;;;;;;
640;;Wersja językowa:radio:0;EN:0;;;;;;;;413;;;;;;;;;;;;
641;;Wersja językowa:radio:0;PL:0;;;;;;;;704;;;;1;;;;;;;;
641;;Wersja językowa:radio:0;EN:0;;;;;;;;352;;;;;;;;;;;;
642;;Wersja językowa:radio:0;PL:0;;;;;;;;156;;;;1;;;;;;;;
642;;Wersja językowa:radio:0;EN:0;;;;;;;;78;;;;;;;;;;;;
643;;Wersja językowa:radio:0;PL:0;;;;;;;;768;;;;1;;;;;;;;
643;;Wersja językowa:radio:0;EN:0;;;;;;;;384;;;;;;;;;;;;
